sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T05:28:00,44,SHELF-050,19.54,54.40,3227
2025-08-02T05:10:00,44,SHELF-023,16.44,62.08,3754
2025-08-03T17:34:00,44,SHELF-023,21.92,49.58,3768
2025-08-04T17:23:00,44,SHELF-025,20.39,68.86,3899
2025-08-05T07:52:00,44,SHELF-040,24.01,49.69,3614
2025-08-06T18:18:00,44,SHELF-021,18.92,61.80,3719
2025-08-07T18:13:00,44,SHELF-011,14.91,58.19,3758
2025-08-08T12:01:00,44,SHELF-030,16.68,55.48,3685
2025-08-09T12:42:00,44,SHELF-035,21.63,50.54,3585
2025-08-10T12:23:00,44,SHELF-029,22.72,44.02,3978
2025-08-11T05:33:00,44,SHELF-003,21.77,57.61,3548
2025-08-12T09:22:00,44,SHELF-031,20.37,59.71,3500
2025-08-13T08:49:00,44,SHELF-034,15.60,61.29,3733
2025-08-14T08:32:00,44,SHELF-029,29.43,59.12,3586
2025-08-15T09:47:00,44,SHELF-026,22.77,68.33,3829
2025-08-16T02:52:00,44,SHELF-024,19.48,40.83,3625
2025-08-17T06:45:00,44,SHELF-004,13.47,63.31,3671
2025-08-18T14:28:00,44,SHELF-045,18.17,56.99,3844
2025-08-19T12:17:00,44,SHELF-050,22.87,53.36,3409
2025-08-20T02:19:00,44,SHELF-027,19.08,49.97,3557
2025-08-21T09:42:00,44,SHELF-017,22.06,50.18,3594
2025-08-22T18:52:00,44,SHELF-037,22.79,44.55,3418
2025-08-23T22:25:00,44,SHELF-031,19.83,42.82,3405
2025-08-24T11:34:00,44,SHELF-011,25.10,58.39,3791
2025-08-25T12:18:00,44,SHELF-011,14.18,29.06,3743
2025-08-26T16:53:00,44,SHELF-030,18.89,55.45,4070
2025-08-27T12:14:00,44,SHELF-033,35.31,48.09,3920
2025-08-28T14:33:00,44,SHELF-048,16.73,45.99,3646
