order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
10905,2025-08-19T18:57:11,2025-08-19,1466,91,Retail,PAYPAL,,4.42,AUD
10906,2025-08-19T02:01:35,2025-08-19,1587,11,Retail,AFTERPAY,,10.81,AUD
10907,2025-08-19T20:21:53,2025-08-19,1481,86,Retail,AFTERPAY,,12.41,AUD
10908,2025-08-19T06:02:05,2025-08-19,39,17,Retail,CASH,,13.05,AUD
10909,2025-08-19T07:15:36,2025-08-19,492,55,Retail,CASH,,16.77,AUD
10910,2025-08-19T10:11:41,2025-08-19,551,87,Retail,CASH,COUPON560,19.83,AUD
10911,2025-08-19T16:29:06,2025-08-19,296,51,Retail,CASH,,10.53,AUD
10912,2025-08-19T21:57:32,2025-08-19,340,34,Retail,CASH,,7.12,AUD
10913,2025-08-19T01:47:30,2025-08-19,139,50,Retail,CASH,,4.50,AUD
10914,2025-08-19T08:24:19,2025-08-19,1155,90,Retail,AFTERPAY,,12.74,AUD
10915,2025-08-19T15:35:15,2025-08-19,1328,57,Retail,CARD,,14.94,AUD
10916,2025-08-19T22:04:19,2025-08-19,1053,83,Retail,AFTERPAY,,9.18,AUD
10917,2025-08-19T20:11:41,2025-08-19,444,65,Retail,CARD,,6.88,AUD
10918,2025-08-19T08:36:05,2025-08-19,396,90,Retail,AFTERPAY,,9.90,AUD
10919,2025-08-19T23:08:47,2025-08-19,91,18,Retail,CARD,,6.10,AUD
10920,2025-08-19T07:57:36,2025-08-19,385,17,Retail,PAYPAL,,9.63,AUD
10921,2025-08-19T18:27:25,2025-08-19,1498,51,Retail,AFTERPAY,,18.24,AUD
10922,2025-08-19T05:02:08,2025-08-19,1565,76,Retail,AFTERPAY,,7.36,AUD
10923,2025-08-19T13:49:48,2025-08-19,1319,33,Retail,AFTERPAY,,16.65,AUD
10924,2025-08-19T06:27:33,2025-08-19,350,90,Retail,PAYPAL,,0.47,AUD
10925,2025-08-19T09:26:21,2025-08-19,1167,68,Retail,CASH,,3.82,AUD
10926,2025-08-19T15:20:17,2025-08-19,1543,20,Retail,PAYPAL,,12.11,AUD
10927,2025-08-19T21:11:31,2025-08-19,1504,84,Retail,PAYPAL,,6.70,AUD
10928,2025-08-19T09:45:12,2025-08-19,41,5,Retail,AFTERPAY,,10.48,AUD
10929,2025-08-19T21:29:48,2025-08-19,1284,25,Retail,PAYPAL,,15.15,AUD
10930,2025-08-19T22:51:10,2025-08-19,1158,51,Retail,AFTERPAY,,0.00,AUD
10931,2025-08-19T18:36:07,2025-08-19,5,25,Retail,AFTERPAY,,13.53,AUD
10932,2025-08-19T10:42:24,2025-08-19,110,75,Retail,CARD,,13.65,AUD
10933,2025-08-19T02:29:38,2025-08-19,1294,24,Retail,PAYPAL,,19.09,AUD
10934,2025-08-19T22:48:29,2025-08-19,1461,74,Retail,AFTERPAY,,7.83,AUD
10935,2025-08-19T12:35:59,2025-08-19,220,89,Retail,PAYPAL,,15.54,AUD
10936,2025-08-19T00:42:58,2025-08-19,43,14,Retail,AFTERPAY,,19.34,AUD
10937,2025-08-19T10:52:18,2025-08-19,46,62,Retail,CASH,,12.49,AUD
10938,2025-08-19T03:56:35,2025-08-19,1075,65,Retail,PAYPAL,,12.43,AUD
10939,2025-08-19T04:12:43,2025-08-19,1416,8,Retail,PAYPAL,,14.08,AUD
10940,2025-08-19T00:47:04,2025-08-19,440,88,Retail,AFTERPAY,,14.07,AUD
10941,2025-08-19T11:39:41,2025-08-19,1334,94,Retail,CASH,,10.12,AUD
10942,2025-08-19T17:30:43,2025-08-19,752,28,Retail,CARD,,12.02,AUD
10943,2025-08-19T10:56:10,2025-08-19,218,83,Retail,AFTERPAY,,14.45,AUD
10944,2025-08-19T19:34:12,2025-08-19,732,85,Retail,AFTERPAY,,12.12,AUD
10945,2025-08-19T21:53:53,2025-08-19,357,66,Retail,AFTERPAY,,10.63,AUD
10946,2025-08-19T10:25:33,2025-08-19,524,74,Retail,CASH,COUPON920,5.46,AUD
10947,2025-08-19T01:15:45,2025-08-19,450,28,Retail,AFTERPAY,,0.00,AUD
10948,2025-08-19T00:45:38,2025-08-19,1442,25,Retail,CARD,,11.64,AUD
10949,2025-08-19T02:04:58,2025-08-19,49,81,Retail,AFTERPAY,,10.80,AUD
10950,2025-08-19T14:07:09,2025-08-19,1438,54,Retail,CASH,COUPON495,18.86,AUD
10951,2025-08-19T10:05:25,2025-08-19,706,68,Retail,PAYPAL,,6.38,AUD
10952,2025-08-19T01:30:58,2025-08-19,932,52,Retail,CASH,COUPON542,10.09,AUD
10953,2025-08-19T16:30:29,2025-08-19,1538,16,Retail,CASH,,12.72,AUD
10954,2025-08-19T20:52:43,2025-08-19,116,96,Retail,CASH,,12.85,AUD
10955,2025-08-19T09:26:16,2025-08-19,1296,29,Retail,AFTERPAY,,0.00,AUD
10956,2025-08-19T20:07:52,2025-08-19,643,38,Retail,CASH,,0.93,AUD
10957,2025-08-19T18:27:29,2025-08-19,634,25,Retail,CASH,,15.12,AUD
10958,2025-08-19T08:17:23,2025-08-19,860,77,Retail,CASH,,9.82,AUD
10959,2025-08-19T16:33:37,2025-08-19,11,73,Retail,CASH,,5.94,AUD
10960,2025-08-19T15:58:48,2025-08-19,1252,46,Retail,CASH,,10.46,AUD
10961,2025-08-19T09:50:41,2025-08-19,468,32,Retail,PAYPAL,COUPON863,5.28,AUD
10962,2025-08-19T19:13:01,2025-08-19,882,93,Retail,PAYPAL,,14.77,AUD
10963,2025-08-19T00:07:02,2025-08-19,1051,40,Retail,CASH,,19.09,AUD
10964,2025-08-19T04:55:11,2025-08-19,171,23,Retail,PAYPAL,,13.82,AUD
10965,2025-08-19T09:47:36,2025-08-19,533,87,Retail,CARD,,16.32,AUD
10966,2025-08-19T11:08:00,2025-08-19,243,48,Retail,CASH,COUPON883,10.67,AUD
10967,2025-08-19T02:50:06,2025-08-19,736,21,Retail,CASH,,15.49,AUD
10968,2025-08-19T13:33:26,2025-08-19,463,30,Retail,AFTERPAY,,7.79,AUD
10969,2025-08-19T22:35:33,2025-08-19,547,83,Retail,CARD,,11.19,AUD
10970,2025-08-19T00:42:34,2025-08-19,899,2,Retail,PAYPAL,,10.38,AUD
10971,2025-08-19T02:44:26,2025-08-19,1065,7,Retail,AFTERPAY,,17.57,AUD
10972,2025-08-19T03:11:10,2025-08-19,805,81,Retail,AFTERPAY,,6.65,AUD
10973,2025-08-19T23:38:57,2025-08-19,734,8,Retail,CARD,,18.10,AUD
10974,2025-08-19T19:06:48,2025-08-19,1132,88,Retail,CARD,,9.20,AUD
10975,2025-08-19T01:11:56,2025-08-19,395,52,Retail,PAYPAL,,8.46,AUD
10976,2025-08-19T08:26:22,2025-08-19,1413,37,Retail,AFTERPAY,,12.23,AUD
10977,2025-08-19T09:48:12,2025-08-19,266,82,Retail,CARD,,9.29,AUD
10978,2025-08-19T20:05:11,2025-08-19,513,52,Retail,PAYPAL,COUPON899,10.25,AUD
10979,2025-08-19T14:23:02,2025-08-19,1365,11,Retail,PAYPAL,,12.67,AUD
10980,2025-08-19T20:30:47,2025-08-19,628,2,Retail,CARD,,15.29,AUD
10981,2025-08-19T12:07:27,2025-08-19,1049,33,Retail,CASH,,13.40,AUD
10982,2025-08-19T03:28:07,2025-08-19,123,73,Retail,CARD,,10.18,AUD
10983,2025-08-19T05:37:41,2025-08-19,960,27,Retail,CASH,,12.11,AUD
10984,2025-08-19T22:16:52,2025-08-19,463,95,Retail,PAYPAL,,9.81,AUD
10985,2025-08-19T09:17:50,2025-08-19,155,36,Retail,CARD,,18.36,AUD
10986,2025-08-19T08:48:35,2025-08-19,316,38,Retail,CARD,,10.33,AUD
10987,2025-08-19T11:15:53,2025-08-19,812,26,Retail,CASH,,6.90,AUD
10988,2025-08-19T06:42:51,2025-08-19,1302,17,Retail,PAYPAL,,8.17,AUD
10989,2025-08-19T05:27:22,2025-08-19,931,75,Retail,PAYPAL,COUPON592,20.46,AUD
10990,2025-08-19T00:34:38,2025-08-19,1209,56,Retail,CASH,,2.37,AUD
10991,2025-08-19T12:34:55,2025-08-19,141,40,Retail,CARD,,7.77,AUD
10992,2025-08-19T20:57:24,2025-08-19,972,55,Retail,CARD,,14.22,AUD
10993,2025-08-19T03:18:09,2025-08-19,1111,87,Retail,AFTERPAY,,14.31,AUD
10994,2025-08-19T08:55:52,2025-08-19,192,9999999998,Retail,CASH,,17.46,AUD
10995,2025-08-19T14:48:06,2025-08-19,1265,84,Retail,PAYPAL,,13.67,AUD
10996,2025-08-19T15:57:21,2025-08-19,78,18,Retail,AFTERPAY,,12.63,AUD
10997,2025-08-19T03:32:54,2025-08-19,622,57,Retail,AFTERPAY,,12.93,AUD
10998,2025-08-19T23:25:08,2025-08-19,1573,43,Retail,CASH,,9.84,AUD
10999,2025-08-19T07:08:50,2025-08-19,289,77,Retail,CASH,,10.66,AUD
11000,2025-08-19T19:08:28,2025-08-19,517,12,Retail,PAYPAL,,13.10,AUD
11001,2025-08-19T04:43:55,2025-08-19,1125,13,Retail,PAYPAL,,6.91,AUD
11002,2025-08-19T01:23:15,2025-08-19,1119,15,Retail,CASH,,8.66,AUD
11003,2025-08-19T01:59:11,2025-08-19,1069,40,Retail,PAYPAL,,18.50,AUD
11004,2025-08-19T19:52:17,2025-08-19,27,46,Retail,AFTERPAY,,12.81,AUD
11005,2025-08-19T11:39:25,2025-08-19,1480,31,Retail,PAYPAL,,0.01,AUD
11006,2025-08-19T05:47:30,2025-08-19,155,93,Retail,PAYPAL,,14.95,AUD
11007,2025-08-19T01:18:50,2025-08-19,372,54,Retail,CARD,,6.34,AUD
11008,2025-08-19T17:59:33,2025-08-19,264,48,Retail,AFTERPAY,,13.03,AUD
11009,2025-08-19T10:08:56,2025-08-19,225,69,Retail,CASH,,12.14,AUD
