sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T02:57:00,13,SHELF-013,8.74,51.90,3924
2025-08-02T07:38:00,13,SHELF-034,27.79,60.16,3685
2025-08-03T14:38:00,13,SHELF-040,20.32,58.35,3846
2025-08-04T05:00:00,13,SHELF-011,17.62,53.85,3738
2025-08-05T23:22:00,13,SHELF-022,24.47,55.16,3834
2025-08-06T14:01:00,13,SHELF-024,23.05,69.20,3783
2025-08-07T09:42:00,13,SHELF-048,26.58,58.06,3864
2025-08-08T21:35:00,13,SHELF-012,21.21,56.64,3754
2025-08-09T06:10:00,13,SHELF-014,40.25,53.95,3813
2025-08-10T10:53:00,13,SHELF-047,22.97,52.57,3814
2025-08-11T05:27:00,13,SHELF-038,16.96,60.79,3958
2025-08-12T12:56:00,13,SHELF-034,15.87,49.09,3688
2025-08-13T17:52:00,13,SHELF-023,18.43,51.10,3597
2025-08-14T03:09:00,13,SHELF-019,26.87,49.89,3409
2025-08-15T06:38:00,13,SHELF-047,30.06,51.98,3557
2025-08-16T15:35:00,13,SHELF-018,19.38,65.87,3918
2025-08-17T20:29:00,13,SHELF-044,26.34,47.74,3747
2025-08-18T14:27:00,13,SHELF-027,28.28,55.62,3571
2025-08-19T11:35:00,13,SHELF-016,19.89,45.10,3698
2025-08-20T18:02:00,13,SHELF-011,17.86,42.40,3647
2025-08-21T03:48:00,13,SHELF-037,25.14,61.77,3803
2025-08-22T14:57:00,13,SHELF-042,22.64,50.57,3607
2025-08-23T11:58:00,13,SHELF-025,17.77,56.97,3663
2025-08-24T11:41:00,13,SHELF-049,18.56,48.47,3608
2025-08-25T03:35:00,13,SHELF-041,17.32,67.93,4085
2025-08-26T05:02:00,13,SHELF-028,16.79,45.28,3538
2025-08-27T08:34:00,13,SHELF-038,23.25,61.83,3849
2025-08-28T18:33:00,13,SHELF-005,17.51,65.00,3605
