sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T11:57:00,73,SHELF-035,23.94,38.92,3711
2025-08-02T06:13:00,73,SHELF-022,7.07,67.74,3712
2025-08-03T00:33:00,73,SHELF-027,19.58,56.07,3773
2025-08-04T23:22:00,73,SHELF-032,26.85,55.81,3667
2025-08-05T16:21:00,73,SHELF-029,26.28,62.85,3498
2025-08-06T03:18:00,73,SHELF-004,18.52,41.24,3624
2025-08-07T09:09:00,73,SHELF-044,17.20,45.39,3944
2025-08-08T17:14:00,73,SHELF-025,19.21,64.79,3535
2025-08-09T23:31:00,73,SHELF-036,18.16,48.93,3576
2025-08-10T08:37:00,73,SHELF-034,23.70,49.92,3813
2025-08-11T12:53:00,73,SHELF-039,21.87,47.06,3648
2025-08-12T06:23:00,73,SHELF-008,23.93,56.84,3690
2025-08-13T04:22:00,73,SHELF-006,19.73,74.78,4068
2025-08-14T14:39:00,73,SHELF-012,21.29,73.54,3592
2025-08-15T04:37:00,73,SHELF-043,16.60,47.53,3705
2025-08-16T07:18:00,73,SHELF-041,19.26,58.87,4076
2025-08-17T06:50:00,73,SHELF-044,22.26,40.68,3628
2025-08-18T18:59:00,73,SHELF-039,26.44,37.02,3654
2025-08-19T02:11:00,73,SHELF-019,18.07,78.11,3590
2025-08-20T05:37:00,73,SHELF-043,9.80,45.80,3796
2025-08-21T04:53:00,73,SHELF-037,34.00,46.97,3843
2025-08-22T14:52:00,73,SHELF-038,12.98,55.25,3566
2025-08-23T12:01:00,73,SHELF-046,32.14,67.44,3797
2025-08-24T19:01:00,73,SHELF-019,18.41,55.23,3776
2025-08-25T10:52:00,73,SHELF-043,15.50,52.59,3561
2025-08-26T22:06:00,73,SHELF-032,24.28,66.43,3670
2025-08-27T02:56:00,73,SHELF-021,20.66,66.17,3819
2025-08-28T15:14:00,73,SHELF-006,27.49,59.48,3838
