order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
7270,2025-08-15T05:19:07,2025-08-15,1411,56,Retail,CASH,,15.03,AUD
7271,2025-08-15T08:00:09,2025-08-15,981,21,Retail,CARD,,12.89,AUD
7272,2025-08-15T12:44:50,2025-08-15,1059,58,Retail,AFTERPAY,,17.04,AUD
7273,2025-08-15T11:36:19,2025-08-15,219,96,Retail,PAYPAL,,1.62,AUD
7274,2025-08-15T09:52:13,2025-08-15,122,86,Retail,CARD,,10.40,AUD
7275,2025-08-15T17:58:39,2025-08-15,559,8,Retail,AFTERPAY,,13.06,AUD
7276,2025-08-15T18:04:58,2025-08-15,281,9,Retail,PAYPAL,,9.73,AUD
7277,2025-08-15T16:03:13,2025-08-15,408,98,Retail,AFTERPAY,,7.49,AUD
7278,2025-08-15T01:08:41,2025-08-15,813,41,Retail,AFTERPAY,COUPON885,9.55,AUD
7279,2025-08-15T09:12:01,2025-08-15,1339,67,Retail,CASH,,20.21,AUD
7280,2025-08-15T01:04:05,2025-08-15,1052,33,Retail,AFTERPAY,,14.57,AUD
7281,2025-08-15T09:02:26,2025-08-15,451,44,Retail,CASH,,19.13,AUD
7282,2025-08-15T09:58:42,2025-08-15,176,73,Retail,CARD,,7.66,AUD
7283,2025-08-15T21:52:37,2025-08-15,1079,54,Retail,CASH,,10.80,AUD
7284,2025-08-15T06:54:39,2025-08-15,94,15,Retail,CASH,,1.13,AUD
7285,2025-08-15T10:55:47,2025-08-15,1321,9999999998,Retail,CARD,,21.42,AUD
7286,2025-08-15T23:30:07,2025-08-15,1580,42,Retail,AFTERPAY,,9.11,AUD
7287,2025-08-15T17:31:54,2025-08-15,936,94,Retail,PAYPAL,COUPON285,11.74,AUD
7288,2025-08-15T02:01:24,2025-08-15,409,36,Retail,CASH,,13.09,AUD
7289,2025-08-15T02:19:14,2025-08-15,1087,6,Retail,AFTERPAY,,17.49,AUD
7290,2025-08-15T19:34:03,2025-08-15,1203,56,Retail,PAYPAL,,0.00,AUD
7291,2025-08-15T22:18:55,2025-08-15,1337,9,Retail,PAYPAL,,18.87,AUD
7292,2025-08-15T11:02:06,2025-08-15,30,23,Retail,PAYPAL,,11.03,AUD
7293,2025-08-15T05:43:03,2025-08-15,1557,48,Retail,CASH,,8.60,AUD
7294,2025-08-15T03:04:17,2025-08-15,1245,57,Retail,AFTERPAY,,12.20,AUD
7295,2025-08-15T08:17:16,2025-08-15,1403,96,Retail,CARD,,16.90,AUD
7296,2025-08-15T11:54:54,2025-08-15,910,86,Retail,PAYPAL,,12.00,AUD
7297,2025-08-15T17:14:39,2025-08-15,132,55,Retail,PAYPAL,COUPON825,14.10,AUD
7298,2025-08-15T02:15:02,2025-08-15,886,83,Retail,CARD,,4.92,AUD
7299,2025-08-15T13:35:57,2025-08-15,554,20,Retail,CARD,,0.08,AUD
7300,2025-08-15T19:37:20,2025-08-15,1261,9,Retail,AFTERPAY,,10.27,AUD
7301,2025-08-15T17:22:09,2025-08-15,1358,81,Retail,AFTERPAY,,11.71,AUD
7302,2025-08-15T16:13:31,2025-08-15,1438,58,Retail,AFTERPAY,,15.37,AUD
7303,2025-08-15T03:21:06,2025-08-15,58,39,Retail,AFTERPAY,,15.55,AUD
7304,2025-08-15T01:10:00,2025-08-15,455,86,Retail,CASH,COUPON650,12.65,AUD
7305,2025-08-15T09:49:31,2025-08-15,1074,9999999998,Retail,AFTERPAY,COUPON293,10.99,AUD
7306,2025-08-15T10:53:52,2025-08-15,945,90,Retail,PAYPAL,,13.46,AUD
7307,2025-08-15T22:04:40,2025-08-15,1562,38,Retail,AFTERPAY,,1.40,AUD
7308,2025-08-15T07:43:26,2025-08-15,147,21,Retail,AFTERPAY,,17.01,AUD
7309,2025-08-15T10:21:26,2025-08-15,1242,72,Retail,AFTERPAY,COUPON974,7.92,AUD
7310,2025-08-15T11:24:43,2025-08-15,901,5,Retail,AFTERPAY,,11.31,AUD
7311,2025-08-15T21:06:54,2025-08-15,1178,87,Retail,CASH,COUPON753,12.90,AUD
7312,2025-08-15T13:23:18,2025-08-15,1357,64,Retail,CARD,,9.17,AUD
7313,2025-08-15T17:36:54,2025-08-15,470,5,Retail,CASH,,14.68,AUD
7314,2025-08-15T09:39:54,2025-08-15,1024,89,Retail,CASH,,18.95,AUD
7315,2025-08-15T01:08:11,2025-08-15,837,24,Retail,CARD,,14.10,AUD
7316,2025-08-15T13:07:57,2025-08-15,1564,49,Retail,CARD,,21.86,AUD
7317,2025-08-15T04:48:43,2025-08-15,63,43,Retail,CASH,,8.73,AUD
7318,2025-08-15T19:52:13,2025-08-15,490,62,Retail,AFTERPAY,,15.76,AUD
7319,2025-08-15T08:54:57,2025-08-15,1179,49,Retail,CARD,,7.47,AUD
7320,2025-08-15T15:48:45,2025-08-15,190,89,Retail,PAYPAL,,15.46,AUD
7321,2025-08-15T12:13:28,2025-08-15,975,18,Retail,PAYPAL,,7.05,AUD
7322,2025-08-15T22:45:24,2025-08-15,1013,5,Retail,AFTERPAY,,18.65,AUD
7323,2025-08-15T12:21:15,2025-08-15,612,41,Retail,AFTERPAY,,14.15,AUD
7324,2025-08-15T00:20:36,2025-08-15,728,23,Retail,AFTERPAY,,12.19,AUD
7325,2025-08-15T11:38:32,2025-08-15,723,60,Retail,CASH,,8.82,AUD
7326,2025-08-15T06:19:01,2025-08-15,990,42,Retail,AFTERPAY,COUPON437,10.02,AUD
7327,2025-08-15T19:42:36,2025-08-15,377,49,Retail,AFTERPAY,,9.87,AUD
