sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T16:02:00,70,SHELF-030,21.53,45.78,3603
2025-08-02T05:29:00,70,SHELF-034,23.79,51.96,3778
2025-08-03T20:32:00,70,SHELF-036,18.55,49.37,3801
2025-08-04T09:57:00,70,SHELF-047,21.39,59.47,3691
2025-08-05T03:23:00,70,SHELF-047,19.09,47.09,3558
2025-08-06T00:07:00,70,SHELF-033,13.67,35.00,3941
2025-08-07T02:25:00,70,SHELF-042,28.99,53.44,3786
2025-08-08T21:03:00,70,SHELF-029,15.68,56.91,3552
2025-08-09T06:48:00,70,SHELF-006,26.19,56.90,3602
2025-08-10T02:30:00,70,SHELF-009,16.25,67.26,3913
2025-08-11T20:16:00,70,SHELF-049,26.39,66.73,3763
2025-08-12T20:10:00,70,SHELF-031,24.41,53.67,3784
2025-08-13T17:12:00,70,SHELF-040,12.39,56.88,3560
2025-08-14T23:15:00,70,SHELF-005,22.78,56.10,3674
2025-08-15T17:56:00,70,SHELF-020,19.44,62.28,3681
2025-08-16T05:37:00,70,SHELF-050,23.97,63.77,3922
2025-08-17T21:38:00,70,SHELF-008,19.57,64.73,3821
2025-08-18T08:24:00,70,SHELF-030,23.13,35.88,4029
2025-08-19T08:09:00,70,SHELF-049,16.48,55.25,3828
2025-08-20T01:25:00,70,SHELF-014,24.42,68.47,3722
2025-08-21T20:25:00,70,SHELF-020,21.95,51.36,3736
2025-08-22T00:16:00,70,SHELF-029,20.59,44.81,3508
2025-08-23T12:49:00,70,SHELF-038,20.60,60.30,3780
2025-08-24T04:22:00,70,SHELF-031,17.63,42.33,3676
2025-08-25T23:18:00,70,SHELF-022,19.62,66.05,3882
2025-08-26T12:02:00,70,SHELF-026,27.02,63.71,3691
2025-08-27T20:31:00,70,SHELF-049,24.83,66.03,3835
2025-08-28T11:31:00,70,SHELF-040,17.20,55.78,3755
