order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
4544,2025-08-12T15:26:26,2025-08-12,571,99,Retail,AFTERPAY,,10.54,AUD
4545,2025-08-12T19:04:30,2025-08-12,131,41,Retail,CARD,,10.95,AUD
4546,2025-08-12T05:17:41,2025-08-12,172,49,Retail,AFTERPAY,,15.53,AUD
4547,2025-08-12T21:57:57,2025-08-12,349,65,Retail,CARD,COUPON633,15.59,AUD
4548,2025-08-12T13:50:50,2025-08-12,68,38,Retail,CARD,,23.71,AUD
4549,2025-08-12T07:42:12,2025-08-12,1004,67,Retail,CASH,,16.09,AUD
4550,2025-08-12T19:59:50,2025-08-12,1052,76,Retail,CARD,,11.86,AUD
4551,2025-08-12T16:50:10,2025-08-12,813,80,Retail,AFTERPAY,COUPON569,5.35,AUD
4552,2025-08-12T15:19:24,2025-08-12,1342,19,Retail,PAYPAL,,7.87,AUD
4553,2025-08-12T07:34:30,2025-08-12,97,14,Retail,PAYPAL,COUPON322,18.42,AUD
4554,2025-08-12T17:06:21,2025-08-12,280,28,Retail,CARD,COUPON110,1.43,AUD
4555,2025-08-12T07:47:00,2025-08-12,383,46,Retail,CASH,,11.07,AUD
4556,2025-08-12T18:28:45,2025-08-12,116,36,Retail,CASH,,11.74,AUD
4557,2025-08-12T12:31:27,2025-08-12,1475,65,Retail,CARD,,2.43,AUD
4558,2025-08-12T05:14:25,2025-08-12,551,10,Retail,PAYPAL,,15.61,AUD
4559,2025-08-12T09:49:42,2025-08-12,1522,15,Retail,AFTERPAY,,12.91,AUD
4560,2025-08-12T16:48:24,2025-08-12,561,65,Retail,CARD,,13.67,AUD
4561,2025-08-12T10:01:26,2025-08-12,621,12,Retail,AFTERPAY,,18.04,AUD
4562,2025-08-12T16:39:31,2025-08-12,180,33,Retail,CASH,,16.72,AUD
4563,2025-08-12T02:40:27,2025-08-12,1528,72,Retail,PAYPAL,,21.28,AUD
