order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
11814,2025-08-20T06:03:26,2025-08-20,1551,17,Retail,AFTERPAY,COUPON410,8.63,AUD
11815,2025-08-20T19:49:02,2025-08-20,643,97,Retail,AFTERPAY,COUPON213,15.13,AUD
11816,2025-08-20T09:09:03,2025-08-20,1445,46,Retail,CARD,,7.03,AUD
11817,2025-08-20T11:33:06,2025-08-20,309,9999999998,Retail,CASH,,10.47,AUD
11818,2025-08-20T18:11:57,2025-08-20,670,85,Retail,CARD,COUPON771,6.94,AUD
11819,2025-08-20T22:58:05,2025-08-20,1398,96,Retail,PAYPAL,,14.32,AUD
11820,2025-08-20T22:44:39,2025-08-20,542,84,Retail,CARD,,14.78,AUD
11821,2025-08-20T21:13:54,2025-08-20,380,59,Retail,PAYPAL,,10.99,AUD
11822,2025-08-20T20:32:40,2025-08-20,629,33,Retail,CASH,,8.58,AUD
11823,2025-08-20T00:36:31,2025-08-20,1324,34,Retail,CARD,,12.73,AUD
11824,2025-08-20T17:03:20,2025-08-20,394,39,Retail,CASH,,14.12,AUD
11825,2025-08-20T13:40:17,2025-08-20,1158,4,Retail,AFTERPAY,,18.20,AUD
11826,2025-08-20T04:36:52,2025-08-20,9999999999,80,Retail,CASH,,14.47,AUD
11827,2025-08-20T21:51:12,2025-08-20,266,85,Retail,CARD,,10.41,AUD
11828,2025-08-20T00:44:00,2025-08-20,1459,85,Retail,CASH,,19.75,AUD
11829,2025-08-20T09:45:26,2025-08-20,404,51,Retail,CASH,,19.49,AUD
11830,2025-08-20T15:15:45,2025-08-20,453,98,Retail,AFTERPAY,,12.87,AUD
11831,2025-08-20T21:42:44,2025-08-20,197,42,Retail,PAYPAL,,15.48,AUD
11832,2025-08-20T22:04:27,2025-08-20,711,26,Retail,CARD,,8.62,AUD
11833,2025-08-20T08:10:20,2025-08-20,136,44,Retail,CASH,,11.81,AUD
11834,2025-08-20T12:30:27,2025-08-20,1599,78,Retail,AFTERPAY,,11.54,AUD
11835,2025-08-20T07:31:47,2025-08-20,101,32,Retail,PAYPAL,,16.24,AUD
11836,2025-08-20T18:59:18,2025-08-20,1281,5,Retail,PAYPAL,,11.58,AUD
11837,2025-08-20T01:56:14,2025-08-20,412,37,Retail,CARD,,6.04,AUD
11838,2025-08-20T11:26:31,2025-08-20,352,10,Retail,AFTERPAY,,14.26,AUD
11839,2025-08-20T13:17:54,2025-08-20,141,79,Retail,CASH,,4.26,AUD
11840,2025-08-20T05:00:23,2025-08-20,686,27,Retail,AFTERPAY,,7.26,AUD
11841,2025-08-20T08:32:33,2025-08-20,55,65,Retail,AFTERPAY,COUPON670,8.88,AUD
11842,2025-08-20T01:55:31,2025-08-20,221,42,Retail,CASH,COUPON476,6.89,AUD
11843,2025-08-20T16:25:11,2025-08-20,774,19,Retail,PAYPAL,,0.00,AUD
11844,2025-08-20T19:13:11,2025-08-20,89,96,Retail,CASH,,14.98,AUD
11845,2025-08-20T11:20:19,2025-08-20,859,22,Retail,AFTERPAY,,12.80,AUD
11846,2025-08-20T07:55:55,2025-08-20,766,3,Retail,AFTERPAY,,14.46,AUD
11847,2025-08-20T23:00:49,2025-08-20,1482,78,Retail,PAYPAL,COUPON975,10.72,AUD
11848,2025-08-20T17:08:29,2025-08-20,323,8,Retail,PAYPAL,,13.85,AUD
11849,2025-08-20T17:03:13,2025-08-20,287,44,Retail,AFTERPAY,,13.20,AUD
11850,2025-08-20T11:40:08,2025-08-20,1224,57,Retail,PAYPAL,,8.76,AUD
11851,2025-08-20T19:26:36,2025-08-20,635,55,Retail,CASH,,12.33,AUD
11852,2025-08-20T13:48:02,2025-08-20,375,49,Retail,PAYPAL,,8.45,AUD
11853,2025-08-20T02:27:56,2025-08-20,648,42,Retail,CASH,,8.33,AUD
11854,2025-08-20T05:28:12,2025-08-20,671,17,Retail,CARD,,23.41,AUD
11855,2025-08-20T14:35:36,2025-08-20,1580,27,Retail,CARD,,16.97,AUD
11856,2025-08-20T23:04:33,2025-08-20,1276,59,Retail,CASH,,15.42,AUD
11857,2025-08-20T20:25:56,2025-08-20,1383,20,Retail,CASH,,13.32,AUD
11858,2025-08-20T19:29:44,2025-08-20,994,57,Retail,PAYPAL,,6.30,AUD
11859,2025-08-20T20:23:37,2025-08-20,555,3,Retail,AFTERPAY,,10.04,AUD
11860,2025-08-20T23:45:49,2025-08-20,150,3,Retail,AFTERPAY,,9.10,AUD
11861,2025-08-20T08:49:07,2025-08-20,24,74,Retail,AFTERPAY,,17.64,AUD
11862,2025-08-20T12:34:44,2025-08-20,1558,15,Retail,CASH,,12.12,AUD
11863,2025-08-20T14:13:13,2025-08-20,958,67,Retail,PAYPAL,COUPON154,13.97,AUD
11864,2025-08-20T17:53:40,2025-08-20,1142,89,Retail,CARD,,10.22,AUD
11865,2025-08-20T04:55:23,2025-08-20,1081,50,Retail,CASH,,4.36,AUD
11866,2025-08-20T22:28:50,2025-08-20,1449,29,Retail,PAYPAL,,9.82,AUD
11867,2025-08-20T17:45:11,2025-08-20,1335,13,Retail,AFTERPAY,COUPON771,14.29,AUD
11868,2025-08-20T23:21:03,2025-08-20,1519,84,Retail,CASH,,14.10,AUD
11869,2025-08-20T20:32:37,2025-08-20,939,35,Retail,CASH,,22.02,AUD
11870,2025-08-20T01:55:11,2025-08-20,668,8,Retail,CARD,COUPON447,11.48,AUD
11871,2025-08-20T20:17:33,2025-08-20,447,25,Retail,CASH,,16.65,AUD
11872,2025-08-20T12:29:21,2025-08-20,1015,12,Retail,CASH,,15.04,AUD
11873,2025-08-20T04:19:11,2025-08-20,1235,64,Retail,PAYPAL,,6.81,AUD
11874,2025-08-20T23:30:24,2025-08-20,1600,78,Retail,PAYPAL,,11.37,AUD
11875,2025-08-20T08:05:43,2025-08-20,928,2,Retail,PAYPAL,,14.29,AUD
11876,2025-08-20T22:54:54,2025-08-20,1438,53,Retail,PAYPAL,,8.98,AUD
11877,2025-08-20T14:14:36,2025-08-20,1351,67,Retail,PAYPAL,,5.08,AUD
11878,2025-08-20T15:10:49,2025-08-20,924,12,Retail,PAYPAL,COUPON628,16.13,AUD
11879,2025-08-20T17:06:27,2025-08-20,1460,22,Retail,CASH,,17.39,AUD
11880,2025-08-20T23:30:01,2025-08-20,477,32,Retail,PAYPAL,,15.10,AUD
11881,2025-08-20T20:10:41,2025-08-20,1021,90,Retail,CASH,COUPON313,14.37,AUD
11882,2025-08-20T10:02:59,2025-08-20,1451,92,Retail,CARD,,11.21,AUD
11883,2025-08-20T10:04:26,2025-08-20,1228,10,Retail,CARD,COUPON660,9.01,AUD
11884,2025-08-20T19:08:19,2025-08-20,1245,17,Retail,AFTERPAY,COUPON548,17.01,AUD
11885,2025-08-20T16:14:13,2025-08-20,1523,88,Retail,AFTERPAY,,9.25,AUD
11886,2025-08-20T19:13:31,2025-08-20,379,41,Retail,CARD,,10.45,AUD
11887,2025-08-20T01:08:36,2025-08-20,313,67,Retail,PAYPAL,,10.98,AUD
11888,2025-08-20T16:53:57,2025-08-20,81,64,Retail,PAYPAL,,7.64,AUD
11889,2025-08-20T18:20:23,2025-08-20,128,88,Retail,CASH,,2.57,AUD
11890,2025-08-20T07:41:18,2025-08-20,306,97,Retail,CARD,,12.95,AUD
11891,2025-08-20T01:54:10,2025-08-20,1432,1,Retail,CARD,COUPON529,16.08,AUD
11892,2025-08-20T04:19:11,2025-08-20,1241,48,Retail,CASH,,8.51,AUD
11893,2025-08-20T23:51:11,2025-08-20,708,45,Retail,PAYPAL,,12.15,AUD
11894,2025-08-20T16:01:49,2025-08-20,372,4,Retail,CARD,,15.54,AUD
11895,2025-08-20T20:01:35,2025-08-20,141,96,Retail,CASH,,14.10,AUD
11896,2025-08-20T02:19:36,2025-08-20,412,67,Retail,CASH,,9.19,AUD
11897,2025-08-20T14:41:26,2025-08-20,779,76,Retail,AFTERPAY,,12.23,AUD
11898,2025-08-20T12:26:39,2025-08-20,1095,6,Retail,CASH,,18.16,AUD
11899,2025-08-20T17:04:41,2025-08-20,991,48,Retail,AFTERPAY,,14.22,AUD
11900,2025-08-20T01:58:35,2025-08-20,53,94,Retail,PAYPAL,,5.75,AUD
11901,2025-08-20T19:05:09,2025-08-20,1216,9,Retail,CARD,,18.67,AUD
11902,2025-08-20T16:18:18,2025-08-20,913,80,Retail,AFTERPAY,,10.03,AUD
11903,2025-08-20T01:48:01,2025-08-20,1093,63,Retail,PAYPAL,,7.87,AUD
11904,2025-08-20T15:28:25,2025-08-20,895,43,Retail,CASH,,5.24,AUD
11905,2025-08-20T13:07:56,2025-08-20,526,56,Retail,AFTERPAY,,9.17,AUD
11906,2025-08-20T02:00:38,2025-08-20,1191,62,Retail,CARD,,16.05,AUD
11907,2025-08-20T18:12:35,2025-08-20,510,9,Retail,CARD,,10.80,AUD
11908,2025-08-20T05:46:40,2025-08-20,1223,100,Retail,PAYPAL,,4.52,AUD
11909,2025-08-20T12:36:29,2025-08-20,1444,51,Retail,PAYPAL,,7.54,AUD
11910,2025-08-20T17:22:45,2025-08-20,707,68,Retail,AFTERPAY,,13.49,AUD
11911,2025-08-20T18:34:37,2025-08-20,660,25,Retail,AFTERPAY,,9.05,AUD
11912,2025-08-20T17:51:09,2025-08-20,515,6,Retail,CASH,,12.64,AUD
11913,2025-08-20T11:40:41,2025-08-20,1335,76,Retail,AFTERPAY,,13.93,AUD
11914,2025-08-20T08:02:46,2025-08-20,89,41,Retail,PAYPAL,,7.63,AUD
11915,2025-08-20T11:44:43,2025-08-20,1242,84,Retail,PAYPAL,,14.29,AUD
11916,2025-08-20T22:06:16,2025-08-20,1137,34,Retail,CARD,,18.32,AUD
11917,2025-08-20T01:25:37,2025-08-20,1023,46,Retail,CASH,COUPON245,14.42,AUD
11918,2025-08-20T04:09:01,2025-08-20,1570,95,Retail,AFTERPAY,COUPON209,18.35,AUD
11919,2025-08-20T21:13:28,2025-08-20,197,70,Retail,AFTERPAY,,3.84,AUD
11920,2025-08-20T14:19:09,2025-08-20,181,59,Retail,CASH,,17.15,AUD
11921,2025-08-20T17:47:45,2025-08-20,131,8,Retail,PAYPAL,,18.11,AUD
11922,2025-08-20T18:20:09,2025-08-20,216,51,Retail,AFTERPAY,COUPON244,13.54,AUD
11923,2025-08-20T17:55:34,2025-08-20,1370,6,Retail,CASH,,6.15,AUD
11924,2025-08-20T05:07:52,2025-08-20,467,51,Retail,PAYPAL,,18.98,AUD
11925,2025-08-20T16:59:40,2025-08-20,979,42,Retail,PAYPAL,COUPON891,18.92,AUD
11926,2025-08-20T14:57:32,2025-08-20,172,92,Retail,PAYPAL,,4.55,AUD
11927,2025-08-20T06:17:08,2025-08-20,1450,29,Retail,AFTERPAY,,12.09,AUD
11928,2025-08-20T16:14:16,2025-08-20,23,94,Retail,CASH,,13.43,AUD
11929,2025-08-20T19:34:28,2025-08-20,1002,79,Retail,CARD,,19.42,AUD
11930,2025-08-20T19:46:31,2025-08-20,686,15,Retail,PAYPAL,COUPON846,5.88,AUD
11931,2025-08-20T06:59:11,2025-08-20,178,35,Retail,CASH,,6.86,AUD
11932,2025-08-20T10:18:51,2025-08-20,1340,98,Retail,AFTERPAY,,12.62,AUD
11933,2025-08-20T18:19:04,2025-08-20,745,70,Retail,CARD,,11.27,AUD
11934,2025-08-20T00:39:06,2025-08-20,9999999999,59,Retail,CASH,,14.53,AUD
11935,2025-08-20T07:59:08,2025-08-20,867,67,Retail,AFTERPAY,COUPON440,17.00,AUD
11936,2025-08-20T08:36:23,2025-08-20,800,60,Retail,PAYPAL,,9.31,AUD
11937,2025-08-20T04:00:25,2025-08-20,475,46,Retail,PAYPAL,,7.06,AUD
11938,2025-08-20T08:05:22,2025-08-20,114,86,Retail,CASH,,11.47,AUD
11939,2025-08-20T19:59:50,2025-08-20,187,19,Retail,AFTERPAY,,20.34,AUD
11940,2025-08-20T19:13:52,2025-08-20,9999999999,22,Retail,CASH,,13.68,AUD
11941,2025-08-20T17:03:38,2025-08-20,832,32,Retail,AFTERPAY,,5.99,AUD
11942,2025-08-20T23:16:47,2025-08-20,1028,31,Retail,CARD,,15.40,AUD
11943,2025-08-20T01:02:38,2025-08-20,1394,18,Retail,PAYPAL,,8.65,AUD
11944,2025-08-20T14:06:02,2025-08-20,603,64,Retail,CARD,,14.91,AUD
