order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
15447,2025-08-24T13:12:45,2025-08-24,286,24,Retail,AFTERPAY,,16.67,AUD
15448,2025-08-24T20:44:48,2025-08-24,779,41,Retail,CARD,,7.75,AUD
15449,2025-08-24T03:23:13,2025-08-24,659,86,Retail,PAYPAL,,12.06,AUD
15450,2025-08-24T06:45:54,2025-08-24,956,90,Retail,CARD,,4.51,AUD
15451,2025-08-24T00:54:44,2025-08-24,1111,64,Retail,PAYPAL,,11.78,AUD
15452,2025-08-24T01:31:17,2025-08-24,1547,70,Retail,PAYPAL,,18.26,AUD
15453,2025-08-24T02:41:03,2025-08-24,1229,30,Retail,CASH,,3.30,AUD
15454,2025-08-24T12:23:21,2025-08-24,1055,97,Retail,AFTERPAY,,7.25,AUD
15455,2025-08-24T22:09:16,2025-08-24,1209,18,Retail,CASH,,6.33,AUD
15456,2025-08-24T05:15:36,2025-08-24,571,91,Retail,PAYPAL,,8.73,AUD
15457,2025-08-24T14:58:06,2025-08-24,1287,32,Retail,CASH,,10.42,AUD
15458,2025-08-24T15:41:47,2025-08-24,118,81,Retail,AFTERPAY,,14.03,AUD
15459,2025-08-24T05:51:02,2025-08-24,912,12,Retail,PAYPAL,,7.98,AUD
15460,2025-08-24T21:47:23,2025-08-24,194,83,Retail,PAYPAL,,15.53,AUD
15461,2025-08-24T21:36:11,2025-08-24,1559,37,Retail,AFTERPAY,,2.16,AUD
15462,2025-08-24T01:06:27,2025-08-24,62,64,Retail,PAYPAL,COUPON930,16.65,AUD
15463,2025-08-24T03:07:35,2025-08-24,1132,59,Retail,CASH,,11.35,AUD
15464,2025-08-24T15:16:16,2025-08-24,1167,36,Retail,CARD,,6.55,AUD
15465,2025-08-24T11:38:24,2025-08-24,1426,49,Retail,CASH,,7.05,AUD
15466,2025-08-24T00:00:11,2025-08-24,1148,8,Retail,PAYPAL,,11.87,AUD
15467,2025-08-24T14:38:25,2025-08-24,1405,95,Retail,PAYPAL,,5.60,AUD
15468,2025-08-24T18:27:51,2025-08-24,1517,14,Retail,CARD,,1.67,AUD
