sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T14:06:00,34,SHELF-006,22.88,51.04,3934
2025-08-02T09:08:00,34,SHELF-023,25.77,65.16,3622
2025-08-03T19:04:00,34,SHELF-045,24.61,58.05,3672
2025-08-04T08:24:00,34,SHELF-042,20.96,55.26,3684
2025-08-05T04:52:00,34,SHELF-018,28.54,45.50,4115
2025-08-06T02:47:00,34,SHELF-032,12.90,48.13,3812
2025-08-07T03:55:00,34,SHELF-034,32.79,55.23,3440
2025-08-08T09:22:00,34,SHELF-018,18.06,53.47,3800
2025-08-09T02:31:00,34,SHELF-020,18.25,45.05,3906
2025-08-10T01:59:00,34,SHELF-019,22.34,55.64,3770
2025-08-11T04:09:00,34,SHELF-012,29.85,53.33,3560
2025-08-12T06:15:00,34,SHELF-002,18.25,53.42,3693
2025-08-13T21:19:00,34,SHELF-012,24.80,40.47,3465
2025-08-14T01:24:00,34,SHELF-040,9.89,63.56,3751
2025-08-15T10:12:00,34,SHELF-046,12.58,47.32,3910
2025-08-16T07:54:00,34,SHELF-016,23.64,36.78,3749
2025-08-17T18:23:00,34,SHELF-020,19.99,52.66,3848
2025-08-18T04:33:00,34,SHELF-002,24.84,60.14,3764
2025-08-19T03:20:00,34,SHELF-005,19.37,66.75,3512
2025-08-20T05:37:00,34,SHELF-045,17.04,47.62,3523
2025-08-21T05:17:00,34,SHELF-036,24.04,39.38,3678
2025-08-22T03:28:00,34,SHELF-030,24.00,60.45,3737
2025-08-23T14:43:00,34,SHELF-038,13.81,64.84,3637
2025-08-24T04:21:00,34,SHELF-011,27.59,50.54,3606
2025-08-25T03:06:00,34,SHELF-026,34.48,50.52,3850
2025-08-26T16:39:00,34,SHELF-016,18.63,56.11,3453
2025-08-27T23:55:00,34,SHELF-044,24.90,49.01,3923
2025-08-28T01:20:00,34,SHELF-016,24.71,42.74,3391
