order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
9087,2025-08-17T13:47:39,2025-08-17,1301,18,Retail,CARD,,15.28,AUD
9088,2025-08-17T18:21:26,2025-08-17,305,17,Retail,AFTERPAY,,16.18,AUD
9089,2025-08-17T08:21:43,2025-08-17,1422,13,Retail,CASH,,19.69,AUD
9090,2025-08-17T08:24:52,2025-08-17,1502,84,Retail,AFTERPAY,,10.62,AUD
9091,2025-08-17T06:11:02,2025-08-17,1468,9999999998,Retail,PAYPAL,,4.11,AUD
9092,2025-08-17T02:56:08,2025-08-17,1388,82,Retail,CASH,COUPON616,8.41,AUD
9093,2025-08-17T01:51:55,2025-08-17,346,9999999998,Retail,CASH,,17.80,AUD
9094,2025-08-17T03:35:27,2025-08-17,1139,36,Retail,CARD,,15.90,AUD
9095,2025-08-17T03:36:00,2025-08-17,410,4,Retail,PAYPAL,,5.82,AUD
9096,2025-08-17T17:40:57,2025-08-17,630,23,Retail,CARD,,10.85,AUD
9097,2025-08-17T06:15:37,2025-08-17,730,71,Retail,AFTERPAY,,24.64,AUD
9098,2025-08-17T07:51:35,2025-08-17,686,30,Retail,CARD,,14.50,AUD
9099,2025-08-17T14:55:26,2025-08-17,729,43,Retail,CASH,,19.29,AUD
9100,2025-08-17T19:40:17,2025-08-17,1031,18,Retail,CASH,,14.06,AUD
9101,2025-08-17T06:38:29,2025-08-17,1386,95,Retail,CASH,,14.01,AUD
9102,2025-08-17T09:54:46,2025-08-17,721,32,Retail,CASH,,13.30,AUD
9103,2025-08-17T18:52:07,2025-08-17,328,67,Retail,AFTERPAY,COUPON493,6.24,AUD
9104,2025-08-17T17:50:33,2025-08-17,400,3,Retail,CASH,,18.75,AUD
9105,2025-08-17T10:39:02,2025-08-17,4,9999999998,Retail,PAYPAL,,24.95,AUD
9106,2025-08-17T02:05:40,2025-08-17,746,9,Retail,CARD,,11.33,AUD
9107,2025-08-17T19:33:58,2025-08-17,535,19,Retail,CASH,,13.81,AUD
9108,2025-08-17T22:57:15,2025-08-17,176,16,Retail,PAYPAL,,17.93,AUD
9109,2025-08-17T08:20:49,2025-08-17,288,91,Retail,CARD,,13.46,AUD
9110,2025-08-17T06:26:12,2025-08-17,622,30,Retail,PAYPAL,COUPON413,9.85,AUD
9111,2025-08-17T00:25:02,2025-08-17,804,27,Retail,PAYPAL,,15.71,AUD
9112,2025-08-17T00:50:20,2025-08-17,1506,1,Retail,AFTERPAY,,7.33,AUD
