sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T02:43:00,53,SHELF-044,26.45,60.08,3820
2025-08-02T01:13:00,53,SHELF-023,30.39,60.81,3921
2025-08-03T23:54:00,53,SHELF-037,13.29,70.37,3552
2025-08-04T12:34:00,53,SHELF-010,14.61,61.37,3756
2025-08-05T05:45:00,53,SHELF-043,25.68,49.78,3836
2025-08-06T12:50:00,53,SHELF-009,24.71,57.48,3931
2025-08-07T03:47:00,53,SHELF-047,21.33,60.09,3867
2025-08-08T18:53:00,53,SHELF-036,17.36,46.34,3863
2025-08-09T03:44:00,53,SHELF-045,33.29,72.04,3665
2025-08-10T00:49:00,53,SHELF-044,29.97,57.56,3633
2025-08-11T09:15:00,53,SHELF-012,20.47,36.65,3555
2025-08-12T05:25:00,53,SHELF-047,23.54,46.55,3658
2025-08-13T22:43:00,53,SHELF-025,13.60,54.14,3813
2025-08-14T19:05:00,53,SHELF-019,120.00,61.63,3542
2025-08-15T06:27:00,53,SHELF-017,21.34,74.39,4016
2025-08-16T09:55:00,53,SHELF-011,11.34,51.84,3555
2025-08-17T10:52:00,53,SHELF-023,23.52,59.89,3776
2025-08-18T12:14:00,53,SHELF-014,20.27,59.11,3827
2025-08-19T20:46:00,53,SHELF-045,34.61,57.99,3486
2025-08-20T20:03:00,53,SHELF-046,19.81,55.77,3597
2025-08-21T00:48:00,53,SHELF-041,26.72,56.26,3631
2025-08-22T10:32:00,53,SHELF-004,30.48,55.74,3796
2025-08-23T08:21:00,53,SHELF-048,25.18,48.43,3793
2025-08-24T11:09:00,53,SHELF-021,23.23,50.54,3703
2025-08-25T05:33:00,53,SHELF-044,20.03,46.70,3725
2025-08-26T15:58:00,53,SHELF-034,26.71,52.60,3583
2025-08-27T02:39:00,53,SHELF-045,22.99,69.47,3372
2025-08-28T02:09:00,53,SHELF-003,23.44,64.76,3726
