sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T04:42:00,74,SHELF-018,22.19,61.94,3939
2025-08-02T18:10:00,74,SHELF-046,24.47,51.17,3808
2025-08-03T17:38:00,74,SHELF-033,17.66,67.59,4037
2025-08-04T18:26:00,74,SHELF-014,23.78,56.48,3564
2025-08-05T01:25:00,74,SHELF-020,18.54,46.95,3894
2025-08-06T11:12:00,74,SHELF-047,23.14,54.63,3560
2025-08-07T21:49:00,74,SHELF-030,14.93,45.04,3639
2025-08-08T18:02:00,74,SHELF-040,26.92,43.42,3622
2025-08-09T19:26:00,74,SHELF-037,21.79,52.96,3472
2025-08-10T22:04:00,74,SHELF-013,24.70,47.24,3896
2025-08-11T16:16:00,74,SHELF-029,20.44,47.80,3787
2025-08-12T05:47:00,74,SHELF-025,22.32,48.71,3491
2025-08-13T04:40:00,74,SHELF-018,15.32,34.88,3724
2025-08-14T15:07:00,74,SHELF-010,28.95,80.91,3563
2025-08-15T17:03:00,74,SHELF-033,23.08,51.71,3565
2025-08-16T16:55:00,74,SHELF-024,20.19,66.85,3731
2025-08-17T10:21:00,74,SHELF-010,24.64,42.32,3486
2025-08-18T06:14:00,74,SHELF-005,6.76,55.51,3690
2025-08-19T10:52:00,74,SHELF-017,21.81,67.90,3748
2025-08-20T15:29:00,74,SHELF-020,21.93,64.68,3493
2025-08-21T02:34:00,74,SHELF-025,17.57,54.55,3953
2025-08-22T21:57:00,74,SHELF-037,26.80,34.42,3667
2025-08-23T01:33:00,74,SHELF-016,17.89,53.41,3447
2025-08-24T05:16:00,74,SHELF-044,19.81,62.18,3593
2025-08-25T14:42:00,74,SHELF-021,22.60,51.96,3843
2025-08-26T23:12:00,74,SHELF-022,21.50,72.71,3444
2025-08-27T09:11:00,74,SHELF-042,17.10,43.71,3650
2025-08-28T22:18:00,74,SHELF-044,21.43,38.55,3459
