sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T05:40:00,51,SHELF-001,24.97,50.96,3733
2025-08-02T01:27:00,51,SHELF-015,25.25,60.55,3941
2025-08-03T05:19:00,51,SHELF-012,16.12,57.74,3682
2025-08-04T10:33:00,51,SHELF-036,32.43,70.22,3657
2025-08-05T14:45:00,51,SHELF-014,21.65,61.08,3728
2025-08-06T10:15:00,51,SHELF-032,21.22,46.36,3593
2025-08-07T04:17:00,51,SHELF-047,24.01,38.65,3948
2025-08-08T10:04:00,51,SHELF-015,15.12,55.62,3766
2025-08-09T18:38:00,51,SHELF-013,27.57,50.87,3699
2025-08-10T01:43:00,51,SHELF-008,25.92,60.05,3551
2025-08-11T10:50:00,51,SHELF-035,18.36,47.74,3477
2025-08-12T03:11:00,51,SHELF-030,25.28,49.88,3519
2025-08-13T14:57:00,51,SHELF-025,17.45,34.87,3697
2025-08-14T07:03:00,51,SHELF-005,19.26,58.72,3835
2025-08-15T01:54:00,51,SHELF-012,20.90,43.55,3900
2025-08-16T06:21:00,51,SHELF-005,16.82,47.61,3500
2025-08-17T01:25:00,51,SHELF-010,32.29,57.26,3800
2025-08-18T15:39:00,51,SHELF-023,26.96,55.38,3593
2025-08-19T09:49:00,51,SHELF-018,15.35,45.91,3704
2025-08-20T17:50:00,51,SHELF-035,27.56,73.30,3936
2025-08-21T01:18:00,51,SHELF-046,22.63,62.45,3724
2025-08-22T14:22:00,51,SHELF-019,25.80,47.65,3683
2025-08-23T01:23:00,51,SHELF-030,16.83,58.22,3677
2025-08-24T23:42:00,51,SHELF-047,15.54,66.24,3679
2025-08-25T22:11:00,51,SHELF-013,19.19,44.92,3854
2025-08-26T22:26:00,51,SHELF-013,27.75,46.87,3690
2025-08-27T15:58:00,51,SHELF-001,10.80,52.03,3873
2025-08-28T08:45:00,51,SHELF-026,15.78,49.36,3924
