order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
1819,1,431,1,3.6841,0.1474,0.0599
1819,2,154,4,11.3109,0.3242,0.0558
1819,3,41,2,7.5645,0.0769,0.0544
1820,1,401,5,14.6409,0.0174,0.0214
1820,2,297,4,4.7776,0.1549,0.0590
1821,1,8,5,4.4567,0.0498,0.0764
1821,2,387,1,14.9138,0.0647,0.0523
1821,3,298,5,11.1973,0.2343,0.0186
1822,1,48,3,8.7066,0.3326,0.0737
1822,2,276,4,10.3321,0.0805,0.0677
1822,3,257,4,8.0402,0.0671,0.0339
1822,4,409,5,4.5213,0.2524,0.0314
1823,1,487,1,9.8295,0.0734,0.1076
1823,2,463,1,6.5831,0.1277,0.1354
1823,3,364,4,13.4416,0.1388,0.0129
1823,4,140,1,3.6911,0.4031,0.0540
1823,5,489,1,4.8951,0.0527,0.0465
1824,1,96,4,7.0119,0.2070,0.0760
1824,2,37,3,14.7076,0.2745,0.1007
1825,1,9999999997,4,8.6486,0.2622,0.0283
1825,2,388,4,7.3188,0.1771,0.0578
1825,3,397,1,14.8268,0.0351,0.0310
1825,4,329,1,12.1694,0.3512,0.0472
1825,5,61,3,10.8263,0.1236,0.2017
1826,1,299,4,4.9256,0.0795,0.0843
1826,2,278,1,9.5878,0.0991,0.0956
1826,3,419,5,21.1136,0.1628,0.0471
1827,1,304,3,10.5387,0.4332,0.1008
1827,2,268,3,7.3445,0.1827,0.0405
1827,3,330,1,5.6524,0.2193,0.0654
1827,4,440,5,17.2150,0.0484,0.0652
1828,1,419,5,7.0081,0.0385,0.0920
1828,2,299,1,14.3890,0.1451,0.0912
1829,1,124,3,7.5981,0.1930,0.0447
1829,2,116,3,18.4971,0.1187,0.0623
1829,3,228,3,4.9713,0.1685,0.0508
1830,1,64,1,16.5002,0.2039,0.1535
1830,2,246,2,2.8859,0.3582,0.0475
1830,3,24,1,7.3453,0.3321,0.0203
1830,4,342,3,9.2672,0.0809,0.0847
1830,5,104,2,3.0355,0.1275,0.1415
1831,1,221,5,7.9476,0.1275,0.0438
1831,2,338,4,8.7098,0.0228,0.0243
1831,3,428,3,4.5205,0.0389,0.2066
1832,1,499,2,6.4895,0.1184,0.0809
1832,2,29,2,15.6208,0.1642,0.0728
1832,3,384,2,13.0424,0.1663,0.0163
1833,1,490,5,11.0002,0.1032,0.0154
1833,2,346,3,8.2527,0.0919,0.1320
1833,3,247,2,5.2301,0.2076,0.0602
1833,4,407,-2,15.1473,0.1791,0.0520
1833,5,335,1,4.3246,0.1072,0.0862
1834,1,154,3,13.7563,0.2735,0.0890
1834,2,500,5,11.8584,0.1701,0.0839
1834,3,500,3,6.6127,0.0706,0.1161
1835,1,368,3,5.3115,0.1181,0.0670
1835,2,452,5,4.9058,0.1464,0.0296
1836,1,432,2,4.4129,0.3697,0.0660
1836,2,365,3,5.3322,0.0392,0.0172
1837,1,44,4,29.9198,0.1126,0.0284
1837,2,294,1,12.7890,0.2273,0.0264
1837,3,133,2,12.5563,0.1465,0.0679
1837,4,283,5,12.3045,0.0571,0.0416
1837,5,473,2,9.0710,0.2351,0.0548
1838,1,355,3,12.2282,0.2571,0.1506
1838,2,39,5,11.6056,0.2809,0.1426
1838,3,450,5,36.8760,0.2324,0.0590
1839,1,111,5,13.6257,0.1813,0.0316
1839,2,354,5,11.5665,0.2884,0.0920
1839,3,42,2,9.7129,0.1623,0.0511
1839,4,257,5,5.6657,0.1023,0.1244
1839,5,155,3,9.8548,0.0461,0.0959
1840,1,407,4,12.2379,0.4243,0.0382
1840,2,311,2,6.0967,0.1088,0.0351
1841,1,122,2,10.6009,0.2700,0.0221
1841,2,231,4,12.0333,0.1707,0.1113
1841,3,85,3,16.1746,0.1923,0.2108
1841,4,366,3,6.2944,0.0504,0.1177
1842,1,296,1,8.2682,0.3448,0.0260
1842,2,238,1,8.2858,0.2643,0.0812
1843,1,277,1,18.8151,0.0972,0.0647
1843,2,356,5,7.6741,0.1058,0.0902
1843,3,360,4,8.8504,0.0908,0.0515
1844,1,337,4,9.8127,0.0339,0.0697
1844,2,256,3,14.9747,0.3482,0.1816
1845,1,435,3,10.4279,0.2527,0.1424
1845,2,239,5,8.0384,0.1452,0.1795
1845,3,431,3,6.1427,0.1079,0.0611
1845,4,182,5,5.0575,0.0260,0.1548
1846,1,219,5,5.2319,0.1046,0.1146
1846,2,345,1,14.1636,0.2721,0.0525
1847,1,45,5,10.0945,0.0498,0.0338
1847,2,67,2,11.2450,0.0994,0.0418
1848,1,113,2,2.8571,0.1347,0.1213
1848,2,331,5,16.1278,0.0693,0.0436
1848,3,315,1,2.7708,0.0305,0.1069
1848,4,176,4,12.0701,0.5211,0.1688
1848,5,47,5,14.0208,0.2909,0.1577
1849,1,267,1,8.1087,0.1239,0.1221
1849,2,270,2,19.8206,0.0852,0.1264
1849,3,168,3,5.1884,0.0528,0.0176
1850,1,427,2,8.6767,0.0823,0.0463
1850,2,174,4,6.7067,0.0356,0.0844
1850,3,335,2,5.0984,0.1360,0.0716
1850,4,190,5,12.5150,0.0104,0.1076
1850,5,426,1,8.7891,0.2469,0.1572
1851,1,2,2,10.9332,0.0527,0.0618
1851,2,386,3,2.9995,0.2018,0.0558
1852,1,78,3,9.5338,0.0390,0.0586
1852,2,376,3,8.4566,0.1206,0.1376
1852,3,76,1,4.9940,0.1687,0.0925
1853,1,262,2,5.9192,0.0508,0.2745
1853,2,27,5,11.3531,0.1614,0.0647
1853,3,427,1,22.2046,0.1375,0.0835
1853,4,312,2,4.2250,0.0715,0.0960
1853,5,30,4,12.7990,0.1220,0.1529
1854,1,169,4,10.4347,0.0447,0.0098
1854,2,119,4,4.5476,0.1437,0.0701
1854,3,366,2,3.8157,0.1015,0.1464
1855,1,238,2,5.9816,0.3883,0.0379
1855,2,336,3,4.2230,0.1541,0.0621
1855,3,387,3,7.8296,0.1123,0.0605
1855,4,321,4,4.3941,0.0683,0.0680
1855,5,230,3,11.2277,0.0404,0.0664
1856,1,374,3,4.9064,0.0959,0.0198
1856,2,74,3,13.3187,0.0230,0.0126
1856,3,433,1,13.4890,0.1628,0.0221
1856,4,143,4,5.6423,0.4848,0.0719
1856,5,480,4,23.1252,0.1524,0.0514
1857,1,377,4,9.7293,0.1229,0.0266
1857,2,326,5,13.2864,0.0884,0.1158
1857,3,478,1,17.8811,0.2972,0.2394
1857,4,108,1,14.8861,0.1217,0.0585
1857,5,344,3,7.2818,0.1715,0.1168
1858,1,401,2,5.6376,0.1559,0.0699
1858,2,85,4,13.0045,0.0361,0.0834
1858,3,250,5,12.0194,0.1284,0.0171
1858,4,102,3,16.3523,0.0528,0.1145
1859,1,390,5,9.9303,0.2951,0.0260
1859,2,111,1,4.8296,0.1235,0.2805
1859,3,234,3,7.1999,0.0746,0.1953
1859,4,331,2,8.3286,0.1772,0.0156
1860,1,225,3,8.5594,0.1592,0.1241
1860,2,98,1,12.3528,0.0951,0.0737
1860,3,266,1,23.9232,0.1231,0.0433
1860,4,437,1,3.9758,0.2049,0.1038
1860,5,314,5,12.8527,0.3073,0.0737
1861,1,142,2,12.1285,0.0736,0.2342
1861,2,83,5,8.2706,0.0879,0.1238
1862,1,259,4,24.7756,0.1143,0.0055
1862,2,137,1,15.1832,0.2002,0.1177
1863,1,391,4,7.1275,0.2781,0.0835
1863,2,218,1,13.4747,0.1108,0.0351
1863,3,113,4,15.8123,0.2599,0.0549
1864,1,284,4,13.4215,0.2774,0.0321
1864,2,243,1,8.9371,0.2231,0.0800
1864,3,469,1,8.2802,0.0863,0.1343
1865,1,265,1,28.1341,0.0566,0.0195
1865,2,432,4,8.3559,0.0630,0.1083
1865,3,388,2,6.4828,0.2687,0.0619
1865,4,453,5,10.0086,0.2003,0.0674
1865,5,84,2,3.0667,0.0938,0.0795
1866,1,437,5,7.4963,0.2303,0.0505
1866,2,461,1,4.0894,0.1972,0.0405
1866,3,184,1,13.1548,0.0672,0.0953
1867,1,500,3,10.1513,0.0996,0.0689
1867,2,209,4,9.8678,0.3836,0.0242
1867,3,167,4,6.1951,0.1142,0.1219
1868,1,52,1,14.3253,0.0618,0.1106
1868,2,153,4,6.6810,0.1672,0.0820
1868,3,38,4,9.6610,0.4217,0.0626
1868,4,241,2,7.0673,0.0962,0.0938
1868,5,326,3,13.3718,0.1015,0.1477
1869,1,484,5,11.0371,0.0872,0.0984
1869,2,145,3,17.6539,0.3973,0.1007
1870,1,365,1,9.5524,0.0788,0.0760
1870,2,259,2,8.9429,0.0868,0.1352
1870,3,117,3,6.4787,0.1173,0.1359
1870,4,73,3,15.5100,0.3493,0.1914
1870,5,85,3,25.5014,0.0802,0.1072
1871,1,332,5,9.6197,0.1259,0.1080
1871,2,95,5,14.6241,0.0588,0.0377
1872,1,123,1,10.1517,0.1153,0.1136
1872,2,254,5,17.0672,0.0592,0.0420
1873,1,67,4,13.2344,0.1388,0.0108
1873,2,289,5,23.7695,0.1522,0.0594
1873,3,36,3,5.5881,0.1088,0.1058
1873,4,85,2,3.9590,0.0957,0.2723
1874,1,282,1,11.0649,0.2454,0.1912
1874,2,371,3,7.4418,0.1022,0.1144
1875,1,1,2,8.0676,0.1624,0.0240
1875,2,67,2,5.6592,0.0390,0.0638
1876,1,135,5,5.5686,0.0429,0.1835
1876,2,397,1,3.2244,0.1211,0.0272
1876,3,188,4,12.9129,0.0920,0.0681
1876,4,234,1,6.0239,0.1756,0.0213
1877,1,149,1,23.7217,0.0361,0.0192
1877,2,44,1,11.3546,0.1734,0.0774
1878,1,38,1,18.2096,0.0995,0.0565
1878,2,139,4,12.6926,0.0745,0.0896
1879,1,177,2,6.6318,0.2201,0.1006
1879,2,35,3,24.8040,0.2165,0.0731
1879,3,183,2,13.1074,0.0878,0.0223
1879,4,277,2,9.6469,0.0416,0.0545
1879,5,408,2,15.1088,0.1020,0.0298
1880,1,342,1,8.5554,0.0662,0.0795
1880,2,175,4,3.9956,0.0542,0.0446
1881,1,202,2,3.8021,0.3206,0.0563
1881,2,349,4,5.8708,0.0991,0.0300
1881,3,472,2,8.7587,0.2583,0.0590
1881,4,456,2,6.3379,0.0589,0.0369
1881,5,277,4,5.9605,0.1755,0.1266
1882,1,4,5,11.2061,0.2351,0.2347
1882,2,2,1,16.0045,0.2134,0.1221
1882,3,348,3,13.7782,0.1154,0.0884
1882,4,497,4,5.3593,0.1066,0.1879
1883,1,200,5,20.4321,0.0113,0.0107
1883,2,393,3,9.3769,0.1120,0.1890
1883,3,29,2,5.6010,0.0425,0.1398
1884,1,434,2,9.3727,0.1859,0.0162
1884,2,452,4,3.5837,0.1710,0.0867
1885,1,73,3,11.0149,0.2291,0.0769
1885,2,22,3,11.0610,0.0875,0.1873
1885,3,47,3,15.9172,0.3410,0.0631
1885,4,44,1,7.4176,0.0885,0.2608
1886,1,189,3,7.4996,0.2439,0.1733
1886,2,423,5,11.1206,0.1768,0.0353
1886,3,467,3,13.1118,0.2025,0.1034
1887,1,472,2,9.1643,0.3405,0.0826
1887,2,236,2,6.6182,0.0334,0.0467
1887,3,103,4,9.5623,0.1006,0.0587
1887,4,63,2,14.2356,0.1561,0.0355
1888,1,304,2,11.2161,0.1330,0.0804
1888,2,9999999997,2,6.3482,0.1179,0.0393
1888,3,7,1,28.7856,0.1468,0.0264
1889,1,216,1,10.5822,0.0934,0.1790
1889,2,91,2,9.4666,0.1239,0.0255
1889,3,453,5,16.3869,0.0593,0.1537
1889,4,492,2,14.1330,0.1862,0.1340
1890,1,337,5,5.2283,0.1568,0.1114
1890,2,58,3,15.3683,0.1324,0.0813
1890,3,84,5,12.1996,0.0791,0.1798
1891,1,419,2,5.5299,0.2734,0.0817
1891,2,183,4,12.8434,0.1097,0.1448
1891,3,9,4,7.2987,0.1661,0.2740
1891,4,216,2,9.2636,0.1537,0.0535
1891,5,24,2,7.3584,0.0967,0.1839
1892,1,6,3,4.2524,0.0847,0.0490
1892,2,158,5,4.6388,0.5139,0.0467
1892,3,58,2,7.0954,0.0959,0.0444
1892,4,335,1,4.3431,0.2574,0.0714
1893,1,480,3,5.4159,0.3176,0.1800
1893,2,475,5,4.4304,0.0752,0.2266
1893,3,461,2,11.2852,0.1349,0.1211
1893,4,127,1,11.6383,0.1352,0.0534
1894,1,87,1,8.8114,0.3676,0.1001
1894,2,251,1,5.4180,0.0898,0.0342
1894,3,375,4,13.0779,0.1795,0.0107
1895,1,161,3,15.0371,0.0814,0.1082
1895,2,489,4,30.4685,0.0276,0.0430
1896,1,27,4,4.8803,0.2509,0.0885
1896,2,232,3,6.7672,0.0412,0.0019
1897,1,152,1,5.3290,0.1962,0.0307
1897,2,241,1,16.3412,0.1893,0.0202
1897,3,281,3,10.9434,0.0815,0.0651
1897,4,343,4,13.5824,0.1958,0.1874
1897,5,423,4,11.1284,0.1813,0.1850
1898,1,417,3,10.6008,0.0617,0.0595
1898,2,235,1,16.7533,0.1209,0.0247
1899,1,352,1,7.8789,0.0346,0.0318
1899,2,385,4,20.8393,0.1459,0.1337
1899,3,305,3,3.9332,0.0956,0.0831
1899,4,317,2,7.7917,0.3812,0.0799
1900,1,175,1,0.0000,0.1038,0.0223
1900,2,173,3,6.9442,0.0260,0.0897
