sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T18:06:00,48,SHELF-030,21.04,63.34,3428
2025-08-02T20:08:00,48,SHELF-012,20.30,66.51,3555
2025-08-03T22:53:00,48,SHELF-023,19.30,67.83,3451
2025-08-04T20:55:00,48,SHELF-031,20.59,57.69,3914
2025-08-05T15:35:00,48,SHELF-010,28.00,51.39,3901
2025-08-06T18:42:00,48,SHELF-024,24.52,57.35,3620
2025-08-07T19:08:00,48,SHELF-042,25.35,70.37,3721
2025-08-08T10:29:00,48,SHELF-016,24.15,54.80,3633
2025-08-09T12:25:00,48,SHELF-042,29.61,48.06,3862
2025-08-10T19:30:00,48,SHELF-047,20.37,65.65,3601
2025-08-11T08:53:00,48,SHELF-007,24.04,80.89,3699
2025-08-12T00:08:00,48,SHELF-040,26.73,64.60,3997
2025-08-13T11:29:00,48,SHELF-034,18.14,52.48,3672
2025-08-14T08:03:00,48,SHELF-008,-50.00,88.70,3658
2025-08-15T02:16:00,48,SHELF-030,19.60,75.15,3632
2025-08-16T12:02:00,48,SHELF-013,16.37,50.72,3490
2025-08-17T09:25:00,48,SHELF-037,15.56,66.41,3567
2025-08-18T11:43:00,48,SHELF-042,10.15,60.49,3689
2025-08-19T08:48:00,48,SHELF-029,19.34,49.49,3787
2025-08-20T12:57:00,48,SHELF-002,24.38,48.67,3733
2025-08-21T14:14:00,48,SHELF-011,26.88,65.21,3918
2025-08-22T06:05:00,48,SHELF-015,19.40,55.88,3746
2025-08-23T04:14:00,48,SHELF-008,15.08,55.34,3608
2025-08-24T00:53:00,48,SHELF-032,23.41,72.75,3760
2025-08-25T06:17:00,48,SHELF-036,22.89,58.67,3576
2025-08-26T06:47:00,48,SHELF-019,23.62,68.63,3761
2025-08-27T17:47:00,48,SHELF-049,19.55,54.30,3884
2025-08-28T01:39:00,48,SHELF-015,22.15,62.37,3938
