order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
11814,1,199,2,36.9875,0.1583,0.0976
11814,2,54,5,4.7350,0.2908,0.0773
11814,3,168,4,6.7699,0.2154,0.0659
11814,4,348,2,17.6046,0.2482,0.1203
11814,5,327,3,13.0074,0.1357,0.0631
11815,1,117,2,5.2646,0.2947,0.1084
11815,2,447,4,20.6904,0.0980,0.2045
11815,3,416,1,5.1165,0.0340,0.0362
11815,4,140,3,10.2902,0.2226,0.0785
11816,1,367,3,10.6015,0.1458,0.1006
11816,2,272,1,3.4457,0.3303,0.2364
11816,3,332,2,6.0054,0.1147,0.0325
11817,1,101,4,4.9896,0.1486,0.1233
11817,2,475,4,7.0714,0.2336,0.1203
11817,3,170,3,10.1502,0.0908,0.0521
11817,4,354,4,16.4599,0.1814,0.0497
11817,5,86,3,6.9882,0.3826,0.1633
11818,1,460,2,11.8488,0.1620,0.1157
11818,2,304,2,12.1716,0.0608,0.1018
11818,3,146,1,8.7323,0.1065,0.1452
11819,1,205,2,7.1447,0.1942,0.1255
11819,2,397,1,13.2067,0.2946,0.0342
11819,3,27,4,8.1248,0.2217,0.3000
11820,1,440,1,4.5038,0.3074,0.0392
11820,2,449,2,2.8637,0.2183,0.1804
11821,1,385,4,4.4482,0.3354,0.0400
11821,2,138,5,10.1187,0.2955,0.1188
11821,3,86,5,28.7391,0.2693,0.0746
11821,4,204,2,9.7170,0.2129,0.0491
11822,1,58,1,9.8563,0.2676,0.0881
11822,2,87,4,6.1887,0.0528,0.0387
11822,3,95,1,9.6208,0.1643,0.0695
11822,4,340,5,11.8564,0.0511,0.1072
11823,1,35,4,11.4600,0.1493,0.0998
11823,2,268,5,8.2477,0.0678,0.0497
11823,3,5,5,9.8916,0.1831,0.0696
11824,1,147,5,7.7080,0.0965,0.1984
11824,2,393,4,6.8452,0.1391,0.0239
11824,3,116,4,7.4316,0.1491,0.0285
11825,1,58,2,8.3040,0.0799,0.0704
11825,2,376,3,13.5694,0.0360,0.0459
11825,3,238,3,15.1578,0.1629,0.0264
11825,4,31,4,13.3521,0.0693,0.0265
11825,5,258,4,6.0433,0.3555,0.0990
11826,1,307,1,11.0079,0.1785,0.1672
11826,2,288,4,17.3265,0.2876,0.0812
11827,1,344,2,5.8172,0.0308,0.0328
11827,2,175,1,9.4405,0.0677,0.2071
11827,3,58,4,14.8582,0.3059,0.0951
11827,4,100,2,12.2173,0.1125,0.0804
11828,1,130,2,7.9366,0.2612,0.0494
11828,2,497,3,16.6914,0.0505,0.0654
11828,3,359,1,9.0871,0.1192,0.0587
11828,4,181,2,16.8871,0.2668,0.1256
11829,1,175,3,10.4982,0.1375,0.1747
11829,2,167,3,5.2668,0.0765,0.0371
11829,3,151,1,5.6641,0.1067,0.1674
11829,4,481,4,14.5412,0.0754,0.0292
11830,1,336,1,5.6263,0.1693,0.0373
11830,2,288,4,4.1382,0.1655,0.0512
11830,3,282,2,13.0078,0.0970,0.1447
11830,4,360,4,5.9355,0.1632,0.0594
11831,1,73,3,8.0413,0.0365,0.0225
11831,2,318,1,6.0774,0.1305,0.1854
11831,3,330,2,11.1419,0.1570,0.0422
11831,4,331,5,13.6882,0.0134,0.0197
11831,5,139,4,6.2690,0.0897,0.0640
11832,1,466,1,7.2791,0.0471,0.1183
11832,2,467,2,8.5015,0.2119,0.0551
11832,3,27,4,5.8489,0.1526,0.0270
11832,4,136,3,13.1778,0.2274,0.0471
11832,5,249,1,9.5445,0.1528,0.0496
11833,1,473,3,9.3280,0.0384,0.2354
11833,2,57,1,13.6030,0.1221,0.1553
11833,3,252,5,5.9186,0.3047,0.1463
11834,1,358,3,13.3067,0.0916,0.0369
11834,2,420,2,10.6505,0.3390,0.1011
11834,3,324,2,14.5031,0.2640,0.1532
11834,4,184,4,4.8334,0.2869,0.0346
11834,5,434,1,13.2022,0.0575,0.0733
11835,1,90,4,13.9169,0.0984,0.0917
11835,2,178,5,12.4882,0.0283,0.0989
11835,3,234,5,6.4971,0.0867,0.0609
11835,4,160,5,8.9203,0.2957,0.0667
11836,1,470,1,8.7562,0.1239,0.0287
11836,2,398,5,4.2995,0.1215,0.1053
11836,3,352,5,20.6577,0.1401,0.0618
11836,4,305,4,4.6340,0.0442,0.1399
11837,1,496,4,5.3288,0.0743,0.0791
11837,2,433,2,9.6443,0.1238,0.1257
11837,3,474,2,10.7442,0.1787,0.0717
11837,4,286,4,13.6815,0.2862,0.0790
11838,1,370,4,9.9836,0.1598,0.1210
11838,2,153,4,5.8824,0.0879,0.0299
11838,3,136,3,6.8259,0.1372,0.0463
11838,4,458,5,12.4816,0.2351,0.1163
11839,1,67,4,13.6374,0.0695,0.0934
11839,2,9999999997,1,9.4502,0.1386,0.0406
11839,3,166,1,17.7246,0.1808,0.2205
11840,1,210,2,4.2571,0.0552,0.0944
11840,2,223,4,8.4297,0.0360,0.1476
11840,3,426,4,12.4340,0.1275,0.0099
11840,4,189,4,8.0529,0.1151,0.0328
11841,1,433,5,2.6193,0.0543,0.1236
11841,2,69,4,21.5578,0.1968,0.0513
11841,3,323,2,12.1489,0.3007,0.2198
11842,1,475,4,3.8860,0.3177,0.1528
11842,2,169,2,5.5298,0.2021,0.0904
11843,1,367,2,14.7809,0.1276,0.0153
11843,2,302,2,20.0182,0.0367,0.0243
11843,3,328,2,9.0576,0.1228,0.0489
11844,1,37,5,6.8390,0.1440,0.1079
11844,2,327,1,12.6161,0.3022,0.0676
11844,3,441,3,16.7203,0.1183,0.0937
11845,1,310,3,6.5282,0.2173,0.1218
11845,2,430,4,5.7464,0.0918,0.1065
11846,1,171,2,6.2180,0.0659,0.1662
11846,2,321,1,4.1893,0.3511,0.1263
11846,3,30,2,16.4980,0.0836,0.0860
11846,4,64,3,5.9302,0.2315,0.0748
11846,5,3,1,6.3535,0.2816,0.0908
11847,1,159,4,9.8587,0.0958,0.0239
11847,2,440,1,22.0948,0.2435,0.1327
11847,3,109,4,15.8962,0.0824,0.2249
11847,4,120,4,10.5762,0.2349,0.1583
11847,5,230,5,5.2005,0.1290,0.1368
11848,1,121,-5,6.9506,0.0360,0.1225
11848,2,88,2,19.4635,0.1079,0.0115
11849,1,368,5,5.7762,0.2580,0.0338
11849,2,278,3,8.2779,0.0654,0.0777
11849,3,115,5,8.1339,0.0424,0.2113
11849,4,358,2,11.2745,0.0853,0.0581
11850,1,22,3,4.4170,0.2040,0.1360
11850,2,226,4,8.4240,0.2598,0.1008
11850,3,394,2,12.1764,0.1965,0.0902
11850,4,66,4,2.8073,0.1699,0.0318
11850,5,165,4,4.6535,0.1576,0.1515
11851,1,218,2,3.7020,0.1438,0.0833
11851,2,404,2,5.9717,0.0253,0.1237
11851,3,65,1,10.5890,0.2213,0.0889
11851,4,97,1,5.1297,0.2715,0.0698
11852,1,471,5,6.2535,0.0740,0.0402
11852,2,72,5,10.8973,0.0968,0.0613
11852,3,238,4,4.7731,0.2419,0.0588
11852,4,439,3,8.4160,0.3392,0.0419
11853,1,416,3,10.1336,0.0157,0.0516
11853,2,65,3,17.4906,0.0726,0.0863
11853,3,463,2,19.9115,0.4027,0.1040
11853,4,68,1,3.3445,0.2855,0.0292
11854,1,281,3,25.8332,0.0039,0.0431
11854,2,30,5,5.8261,0.1384,0.1172
11854,3,430,5,5.9737,0.0944,0.0398
11855,1,9999999997,1,6.3341,0.1392,0.0184
11855,2,18,3,15.1449,0.4516,0.0727
11855,3,132,1,3.3040,0.1275,0.1042
11855,4,156,2,21.3453,0.2456,0.0087
11855,5,495,2,5.2025,0.2643,0.0275
11856,1,239,4,9.0505,0.1093,0.0411
11856,2,332,1,8.3910,0.0099,0.0111
11856,3,226,2,9.2946,0.0411,0.0924
11857,1,71,4,16.4718,0.0446,0.0998
11857,2,213,2,5.5598,0.1880,0.0682
11858,1,324,5,9.3084,0.0996,0.1081
11858,2,278,1,11.6322,0.1316,0.1980
11858,3,64,1,6.2877,0.2025,0.0891
11858,4,119,1,6.8034,0.2496,0.2451
11858,5,246,4,8.8156,0.0743,0.0865
11859,1,84,4,10.2339,0.1801,0.2024
11859,2,337,3,12.7858,0.0906,0.0380
11859,3,472,4,10.0320,0.0332,0.1024
11859,4,40,2,2.7274,0.0204,0.2436
11859,5,240,3,3.9466,0.1867,0.0935
11860,1,174,5,7.5335,0.4690,0.0563
11860,2,218,1,3.5944,0.1184,0.0184
11860,3,458,5,0.0000,0.2956,0.0424
11860,4,408,5,4.9492,0.3658,0.0373
11860,5,126,4,19.5175,0.2831,0.0181
11861,1,482,4,8.6311,0.5333,0.0645
11861,2,208,1,1.8527,0.2175,0.0383
11862,1,324,2,10.0676,0.1826,0.0710
11862,2,226,1,6.8518,0.2527,0.1169
11862,3,47,5,8.6846,0.1020,0.2043
11862,4,140,2,9.6515,0.1050,0.1202
11862,5,341,3,14.5043,0.1352,0.2120
11863,1,244,1,5.7992,0.2413,0.1800
11863,2,84,1,18.2771,0.0955,0.0491
11863,3,37,5,5.8590,0.1895,0.1027
11863,4,194,2,4.4784,0.1639,0.0322
11864,1,396,5,15.8276,0.0619,0.0433
11864,2,437,2,10.0664,0.4764,0.1536
11864,3,372,1,4.4602,0.4199,0.0714
11865,1,139,5,4.9882,0.0572,0.1809
11865,2,26,2,7.3347,0.0432,0.0171
11866,1,360,3,6.4863,0.1371,0.0616
11866,2,423,3,9.3463,0.2639,0.0737
11866,3,245,3,4.5587,0.1159,0.1329
11866,4,312,5,20.7857,0.1936,0.0740
11867,1,299,1,11.1287,0.0855,0.1064
11867,2,418,1,5.6180,0.0163,0.0429
11867,3,230,3,12.8937,0.0818,0.0765
11868,1,446,5,17.3011,0.2466,0.1382
11868,2,46,4,13.6066,0.0985,0.0759
11868,3,122,2,8.8805,0.2270,0.0442
11868,4,215,2,14.3930,0.1546,0.0751
11868,5,466,4,11.3965,0.2428,0.0070
11869,1,55,3,12.8117,0.1199,0.0761
11869,2,170,5,12.7269,0.1816,0.0648
11869,3,387,1,11.1912,0.1830,0.2689
11870,1,141,2,15.0395,0.3239,0.1004
11870,2,294,1,4.8272,0.0290,0.1925
11871,1,80,4,10.7542,0.0350,0.0254
11871,2,71,2,20.2869,0.1722,0.1100
11872,1,55,4,8.6598,0.0558,0.0538
11872,2,43,3,13.8156,0.1409,0.0996
11872,3,461,3,5.5031,0.2337,0.0023
11872,4,449,1,11.0920,0.1992,0.0595
11872,5,220,5,5.1437,0.1581,0.0336
11873,1,197,2,4.9067,0.0814,0.0973
11873,2,495,2,13.1684,0.1691,0.0145
11873,3,185,5,5.0973,0.0495,0.0043
11874,1,477,1,7.6739,0.0973,0.1103
11874,2,79,5,7.6495,0.2125,0.0439
11874,3,220,5,11.8027,0.1580,0.0430
11874,4,317,5,11.3162,0.1004,0.0238
11875,1,153,4,7.6128,0.0198,0.1058
11875,2,181,2,11.3064,0.2749,0.0857
11875,3,455,3,16.8100,0.0570,0.2795
11876,1,239,3,8.3860,0.6033,0.1202
11876,2,69,1,6.3937,0.3154,0.2309
11876,3,143,2,9.8620,0.0678,0.1303
11876,4,295,4,5.6846,0.2102,0.1356
11876,5,385,3,24.3242,0.1563,0.0984
11877,1,377,3,9.6168,0.1729,0.0229
11877,2,282,4,6.6462,0.2316,0.0770
11878,1,198,1,8.2600,0.0922,0.1095
11878,2,94,1,12.2283,0.2349,0.0442
11878,3,105,4,7.4431,0.1537,0.1488
11878,4,130,2,12.0759,0.0522,0.0209
11878,5,26,5,13.1741,0.1106,0.0088
11879,1,95,3,5.8168,0.0854,0.1873
11879,2,426,2,13.5768,0.1900,0.1022
11879,3,98,3,11.8181,0.1559,0.0961
11879,4,158,3,8.7378,0.2908,0.2397
11879,5,5,3,5.0612,0.0554,0.0234
11880,1,9999999997,4,25.5496,0.3137,0.0518
11880,2,309,5,4.7532,0.1903,0.0430
11880,3,113,3,9.4567,0.2025,0.0022
11880,4,32,5,9.2032,0.1928,0.0090
11880,5,16,2,5.1237,0.0650,0.0705
11881,1,369,1,8.3099,0.0280,0.0195
11881,2,260,5,11.5012,0.0712,0.1210
11881,3,129,1,13.0492,0.5898,0.0326
11881,4,480,1,6.5528,0.0894,0.1226
11882,1,348,2,13.7710,0.1917,0.0840
11882,2,246,4,20.1163,0.1346,0.0531
11882,3,234,3,7.4647,0.0453,0.0243
11883,1,499,5,2.9511,0.0612,0.0469
11883,2,270,1,10.7022,0.2443,0.1234
11883,3,259,4,7.0549,0.2181,0.1366
11883,4,499,5,9.8510,0.0545,0.1114
11884,1,120,4,13.0969,0.0592,0.0771
11884,2,378,2,6.6337,0.1301,0.1934
11884,3,455,4,5.7436,0.2597,0.0048
11884,4,69,2,8.9623,0.1978,0.0953
11885,1,286,2,27.5264,0.1310,0.2282
11885,2,70,4,10.7970,0.0616,0.0158
11886,1,419,4,3.9187,0.0978,0.1301
11886,2,277,4,9.2035,0.1568,0.0180
11886,3,334,4,7.9360,0.3610,0.0424
11887,1,284,2,9.1728,0.3161,0.0935
11887,2,347,2,4.9784,0.3654,0.0938
11887,3,154,1,22.0744,0.0284,0.1431
11887,4,265,2,8.7804,0.3303,0.0137
11887,5,39,3,4.5003,0.2496,0.0689
11888,1,20,2,20.4472,0.1125,0.1940
11888,2,18,1,12.0010,0.0351,0.0664
11888,3,363,1,6.4615,0.2483,0.0539
11888,4,33,4,11.7003,0.1962,0.0409
11888,5,143,2,22.0518,0.4578,0.0571
11889,1,363,5,13.4163,0.0602,0.1531
11889,2,114,1,6.5903,0.1237,0.0957
11890,1,135,1,6.6817,0.0752,0.0519
11890,2,378,5,6.6977,0.0367,0.0419
11890,3,226,5,14.6032,0.0576,0.0756
11890,4,80,4,14.8024,0.2996,0.0307
11890,5,147,2,10.8932,0.6315,0.1103
11891,1,324,4,9.5755,0.2648,0.0648
11891,2,124,5,15.9957,0.3137,0.0261
11891,3,483,5,6.2147,0.0562,0.0755
11891,4,27,2,5.1317,0.0404,0.0431
11892,1,127,4,2.0725,0.0956,0.0537
11892,2,400,3,13.4664,0.1433,0.0204
11892,3,298,4,4.5744,0.5608,0.1862
11892,4,375,5,9.4717,0.2211,0.1042
11892,5,372,1,5.5855,0.1193,0.0676
11893,1,59,5,5.7299,0.1191,0.0198
11893,2,321,2,7.0085,0.1767,0.1293
11893,3,390,4,14.1806,0.3038,0.1790
11894,1,218,3,9.3231,0.0984,0.1489
11894,2,137,3,9.7446,0.2983,0.0993
11894,3,297,1,6.4736,0.0719,0.0521
11895,1,399,5,3.3749,0.2909,0.0165
11895,2,292,5,34.1116,0.1089,0.1082
11895,3,285,3,10.4317,0.2772,0.0585
11896,1,435,3,9.8007,0.0643,0.0654
11896,2,106,3,4.9349,0.2432,0.0671
11896,3,491,4,1.8653,0.5044,0.0219
11896,4,466,1,7.1444,0.1268,0.1021
11896,5,432,2,5.0824,0.0702,0.0365
11897,1,354,1,9.9266,0.2583,0.0834
11897,2,466,1,2.8841,0.1844,0.0322
11898,1,2,1,7.4926,0.0436,0.0536
11898,2,413,5,19.0278,0.1579,0.0702
11899,1,230,4,12.4534,0.3142,0.0999
11899,2,259,2,6.8646,0.0714,0.0197
11899,3,494,3,5.8051,0.0557,0.0332
11899,4,161,1,6.3955,0.1443,0.0475
11900,1,171,2,1.7087,0.1583,0.0327
11900,2,86,1,6.8973,0.2717,0.0899
11900,3,448,4,5.2462,0.3057,0.0459
11900,4,49,2,3.2777,0.2368,0.0089
11901,1,55,5,12.4920,0.2443,0.1015
11901,2,283,2,20.1450,0.4295,0.1117
11901,3,216,2,7.3910,0.2885,0.1021
11902,1,234,2,11.5942,0.2837,0.0549
11902,2,383,1,6.3595,0.2747,0.0339
11903,1,494,2,6.7118,0.1048,0.1178
11903,2,153,2,16.9532,0.0998,0.0399
11903,3,253,1,17.7508,0.0262,0.1216
11903,4,247,3,6.1790,0.5453,0.1099
11904,1,186,2,6.2003,0.0417,0.0961
11904,2,12,2,14.8410,0.1649,0.2995
