sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T00:21:00,29,SHELF-042,32.66,56.05,3533
2025-08-02T05:48:00,29,SHELF-023,23.50,59.45,3641
2025-08-03T09:55:00,29,SHELF-031,25.60,47.13,3767
2025-08-04T11:33:00,29,SHELF-004,20.04,54.02,3687
2025-08-05T22:05:00,29,SHELF-004,24.39,38.62,3736
2025-08-06T23:30:00,29,SHELF-004,18.80,45.99,3709
2025-08-07T19:08:00,29,SHELF-030,22.05,38.55,3744
2025-08-08T07:54:00,29,SHELF-010,23.81,62.29,3788
2025-08-09T07:34:00,29,SHELF-043,23.64,55.66,3774
2025-08-10T14:57:00,29,SHELF-024,21.37,46.99,3716
2025-08-11T05:05:00,29,SHELF-020,21.80,59.76,3840
2025-08-12T00:31:00,29,SHELF-018,19.52,57.76,3896
2025-08-13T22:09:00,29,SHELF-034,26.63,36.72,3590
2025-08-14T08:47:00,29,SHELF-039,23.08,47.91,3595
2025-08-15T13:38:00,29,SHELF-034,18.04,77.13,3590
2025-08-16T12:17:00,29,SHELF-015,24.41,48.70,3610
2025-08-17T20:42:00,29,SHELF-015,20.48,46.73,3683
2025-08-18T03:44:00,29,SHELF-049,22.30,62.05,3563
2025-08-19T18:37:00,29,SHELF-042,23.99,65.26,3622
2025-08-20T07:23:00,29,SHELF-030,23.93,53.91,4034
2025-08-21T20:47:00,29,SHELF-032,20.01,75.56,3653
2025-08-22T03:47:00,29,SHELF-021,12.96,70.10,3658
2025-08-23T04:52:00,29,SHELF-044,31.23,44.81,3756
2025-08-24T20:53:00,29,SHELF-008,23.51,59.76,3387
2025-08-25T11:36:00,29,SHELF-004,24.44,67.03,3699
2025-08-26T13:37:00,29,SHELF-006,22.29,49.74,3638
2025-08-27T15:02:00,29,SHELF-033,27.21,56.14,3356
2025-08-28T20:51:00,29,SHELF-015,25.92,62.02,3697
