sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T13:40:00,84,SHELF-031,15.41,58.62,3705
2025-08-02T19:11:00,84,SHELF-042,23.54,56.35,3767
2025-08-03T14:41:00,84,SHELF-017,15.26,47.41,3553
2025-08-04T15:12:00,84,SHELF-011,19.54,68.37,3804
2025-08-05T18:03:00,84,SHELF-048,15.97,57.99,3652
2025-08-06T12:17:00,84,SHELF-044,13.93,57.72,3325
2025-08-07T09:30:00,84,SHELF-033,19.48,53.82,3408
2025-08-08T02:21:00,84,SHELF-040,16.38,64.78,3571
2025-08-09T05:03:00,84,SHELF-027,16.62,64.57,3756
2025-08-10T06:22:00,84,SHELF-036,20.79,50.14,3773
2025-08-11T04:22:00,84,SHELF-020,15.92,57.75,3603
2025-08-12T18:35:00,84,SHELF-002,22.61,58.82,3659
2025-08-13T20:37:00,84,SHELF-002,22.52,63.97,3741
2025-08-14T08:07:00,84,SHELF-036,14.21,74.85,3855
2025-08-15T10:30:00,84,SHELF-005,25.61,81.12,3417
2025-08-16T14:33:00,84,SHELF-044,22.01,33.31,3617
2025-08-17T08:55:00,84,SHELF-012,27.82,54.61,3792
2025-08-18T14:16:00,84,SHELF-009,18.87,39.80,3738
2025-08-19T18:37:00,84,SHELF-025,27.52,36.33,3771
2025-08-20T11:16:00,84,SHELF-034,26.23,67.71,3868
2025-08-21T05:20:00,84,SHELF-045,12.41,45.06,4117
2025-08-22T14:42:00,84,SHELF-002,16.39,50.94,3602
2025-08-23T05:07:00,84,SHELF-034,14.70,51.10,3823
2025-08-24T16:11:00,84,SHELF-021,16.62,68.69,3623
2025-08-25T08:07:00,84,SHELF-041,36.52,74.60,3385
2025-08-26T04:56:00,84,SHELF-050,28.25,56.05,3639
2025-08-27T17:42:00,84,SHELF-015,27.44,36.80,3779
2025-08-28T21:58:00,84,SHELF-019,21.16,69.21,3759
