order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
2728,2025-08-10T23:05:27,2025-08-10,264,90,Retail,CARD,,14.10,AUD
2729,2025-08-10T09:14:06,2025-08-10,1310,79,Retail,AFTERPAY,,17.17,AUD
2730,2025-08-10T16:26:01,2025-08-10,280,16,Retail,AFTERPAY,,7.07,AUD
2731,2025-08-10T11:27:01,2025-08-10,353,16,Retail,CARD,COUPON273,9.21,AUD
2732,2025-08-10T17:09:20,2025-08-10,653,9,Retail,CASH,,9.32,AUD
2733,2025-08-10T01:05:57,2025-08-10,1191,74,Retail,PAYPAL,,18.85,AUD
2734,2025-08-10T13:32:31,2025-08-10,981,44,Retail,PAYPAL,,11.78,AUD
2735,2025-08-10T09:21:47,2025-08-10,246,9999999998,Retail,CARD,COUPON144,8.51,AUD
2736,2025-08-10T00:55:14,2025-08-10,1100,31,Retail,AFTERPAY,,11.10,AUD
2737,2025-08-10T00:58:52,2025-08-10,1282,69,Retail,CARD,,17.45,AUD
2738,2025-08-10T17:53:37,2025-08-10,1012,86,Retail,CASH,,9.30,AUD
2739,2025-08-10T22:35:44,2025-08-10,1344,23,Retail,PAYPAL,,16.99,AUD
2740,2025-08-10T19:16:03,2025-08-10,865,28,Retail,CARD,,17.79,AUD
2741,2025-08-10T14:45:26,2025-08-10,863,33,Retail,CASH,,7.37,AUD
2742,2025-08-10T21:44:48,2025-08-10,220,66,Retail,PAYPAL,,21.23,AUD
2743,2025-08-10T13:13:16,2025-08-10,274,18,Retail,CASH,,13.79,AUD
2744,2025-08-10T05:42:54,2025-08-10,664,45,Retail,PAYPAL,COUPON146,14.01,AUD
2745,2025-08-10T18:36:53,2025-08-10,793,33,Retail,CARD,,13.04,AUD
2746,2025-08-10T18:00:05,2025-08-10,1119,78,Retail,CASH,,16.18,AUD
2747,2025-08-10T08:40:01,2025-08-10,880,37,Retail,PAYPAL,,12.87,AUD
2748,2025-08-10T20:28:09,2025-08-10,1529,74,Retail,AFTERPAY,,14.96,AUD
2749,2025-08-10T12:46:35,2025-08-10,1550,91,Retail,AFTERPAY,,10.43,AUD
2750,2025-08-10T04:08:59,2025-08-10,1155,71,Retail,CARD,COUPON447,15.01,AUD
2751,2025-08-10T14:38:41,2025-08-10,238,63,Retail,CARD,,5.02,AUD
2752,2025-08-10T19:46:26,2025-08-10,382,48,Retail,CARD,COUPON879,9.86,AUD
2753,2025-08-10T07:21:46,2025-08-10,152,77,Retail,CASH,,14.71,AUD
2754,2025-08-10T11:57:52,2025-08-10,640,20,Retail,PAYPAL,,11.68,AUD
2755,2025-08-10T02:57:25,2025-08-10,872,29,Retail,PAYPAL,,11.19,AUD
2756,2025-08-10T15:15:54,2025-08-10,644,25,Retail,AFTERPAY,,8.03,AUD
2757,2025-08-10T09:15:11,2025-08-10,795,30,Retail,AFTERPAY,,13.79,AUD
2758,2025-08-10T21:14:30,2025-08-10,2,68,Retail,CASH,,7.78,AUD
2759,2025-08-10T08:58:30,2025-08-10,1522,25,Retail,CARD,,14.33,AUD
2760,2025-08-10T05:46:03,2025-08-10,545,49,Retail,CARD,,11.83,AUD
2761,2025-08-10T07:29:14,2025-08-10,170,77,Retail,AFTERPAY,,0.00,AUD
2762,2025-08-10T16:29:58,2025-08-10,503,21,Retail,PAYPAL,,13.38,AUD
2763,2025-08-10T00:37:09,2025-08-10,1266,40,Retail,PAYPAL,,8.16,AUD
2764,2025-08-10T21:12:02,2025-08-10,1342,75,Retail,PAYPAL,,9.59,AUD
2765,2025-08-10T15:00:08,2025-08-10,1246,30,Retail,CARD,,3.76,AUD
2766,2025-08-10T03:01:59,2025-08-10,530,14,Retail,CASH,,17.03,AUD
2767,2025-08-10T06:01:19,2025-08-10,909,8,Retail,PAYPAL,,5.35,AUD
2768,2025-08-10T14:30:57,2025-08-10,344,12,Retail,PAYPAL,,20.66,AUD
2769,2025-08-10T09:23:28,2025-08-10,1123,74,Retail,AFTERPAY,COUPON694,11.11,AUD
2770,2025-08-10T15:22:29,2025-08-10,585,51,Retail,PAYPAL,,14.40,AUD
2771,2025-08-10T15:41:56,2025-08-10,733,95,Retail,PAYPAL,,11.62,AUD
2772,2025-08-10T18:57:32,2025-08-10,1029,77,Retail,AFTERPAY,,15.88,AUD
2773,2025-08-10T05:25:36,2025-08-10,925,76,Retail,AFTERPAY,,9.77,AUD
2774,2025-08-10T07:15:22,2025-08-10,699,12,Retail,CARD,,12.66,AUD
2775,2025-08-10T19:57:01,2025-08-10,565,40,Retail,CARD,,8.93,AUD
