sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T08:15:00,24,SHELF-009,29.01,37.77,3665
2025-08-02T02:23:00,24,SHELF-040,19.74,48.84,3782
2025-08-03T11:39:00,24,SHELF-033,21.32,39.67,3808
2025-08-04T08:18:00,24,SHELF-027,22.30,50.13,3624
2025-08-05T10:22:00,24,SHELF-008,23.88,63.02,3762
2025-08-06T01:56:00,24,SHELF-044,19.58,58.93,3941
2025-08-07T05:05:00,24,SHELF-039,18.92,57.04,3697
2025-08-08T10:06:00,24,SHELF-018,21.28,39.91,3899
2025-08-09T00:06:00,24,SHELF-020,28.76,57.98,3922
2025-08-10T14:30:00,24,SHELF-009,20.52,55.31,3572
2025-08-11T10:59:00,24,SHELF-016,28.01,65.58,3690
2025-08-12T20:03:00,24,SHELF-035,26.34,49.98,3725
2025-08-13T12:37:00,24,SHELF-014,26.67,51.14,3609
2025-08-14T03:06:00,24,SHELF-027,24.79,44.91,3651
2025-08-15T06:26:00,24,SHELF-011,15.06,52.31,3945
2025-08-16T09:33:00,24,SHELF-037,20.94,64.15,3705
2025-08-17T16:17:00,24,SHELF-031,24.75,-5.00,3700
2025-08-18T23:00:00,24,SHELF-002,20.03,58.62,3525
2025-08-19T22:18:00,24,SHELF-035,17.90,75.51,3588
2025-08-20T07:53:00,24,SHELF-028,24.35,45.10,3768
2025-08-21T02:50:00,24,SHELF-008,18.03,50.68,3538
2025-08-22T03:07:00,24,SHELF-016,19.08,58.62,3728
2025-08-23T01:51:00,24,SHELF-036,24.60,67.27,3670
2025-08-24T07:45:00,24,SHELF-038,21.73,75.94,3384
2025-08-25T19:37:00,24,SHELF-010,19.45,62.56,3504
2025-08-26T07:10:00,24,SHELF-040,19.68,61.15,3897
2025-08-27T03:30:00,24,SHELF-023,21.25,50.71,3783
2025-08-28T14:57:00,24,SHELF-037,22.92,43.52,3869
