sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T01:27:00,37,SHELF-034,25.35,63.26,3403
2025-08-02T01:00:00,37,SHELF-015,20.75,50.95,3531
2025-08-03T19:41:00,37,SHELF-014,21.77,63.89,3754
2025-08-04T08:07:00,37,SHELF-040,25.65,45.30,3628
2025-08-05T15:16:00,37,SHELF-027,11.43,56.85,3792
2025-08-06T12:08:00,37,SHELF-043,20.60,76.35,3643
2025-08-07T23:07:00,37,SHELF-021,26.02,71.79,3595
2025-08-08T12:41:00,37,SHELF-014,18.05,41.48,3813
2025-08-09T16:55:00,37,SHELF-010,26.37,58.36,3813
2025-08-10T00:39:00,37,SHELF-031,20.70,58.21,3586
2025-08-11T21:27:00,37,SHELF-002,25.42,50.13,3555
2025-08-12T13:21:00,37,SHELF-033,27.27,56.29,3818
2025-08-13T00:51:00,37,SHELF-030,29.83,41.00,3778
2025-08-14T08:12:00,37,SHELF-007,29.78,54.51,3832
2025-08-15T00:35:00,37,SHELF-042,17.75,66.39,3648
2025-08-16T18:06:00,37,SHELF-017,17.73,52.72,3580
2025-08-17T23:34:00,37,SHELF-034,22.17,46.35,3916
2025-08-18T13:43:00,37,SHELF-016,22.31,66.00,4141
2025-08-19T12:24:00,37,SHELF-006,17.00,35.82,3526
2025-08-20T14:10:00,37,SHELF-030,16.72,35.87,3642
2025-08-21T12:30:00,37,SHELF-019,19.03,63.97,4012
2025-08-22T09:27:00,37,SHELF-005,27.65,58.10,3413
2025-08-23T17:15:00,37,SHELF-032,19.15,57.24,3458
2025-08-24T04:27:00,37,SHELF-017,23.48,59.50,3855
2025-08-25T10:21:00,37,SHELF-036,19.46,67.75,3578
2025-08-26T18:00:00,37,SHELF-023,17.10,51.72,3717
2025-08-27T08:49:00,37,SHELF-016,21.84,70.98,3773
2025-08-28T00:37:00,37,SHELF-021,20.59,56.06,3623
