sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T12:57:00,23,SHELF-018,19.29,57.41,3579
2025-08-02T06:29:00,23,SHELF-041,32.40,69.63,3645
2025-08-03T00:20:00,23,SHELF-023,18.30,42.95,3694
2025-08-04T20:23:00,23,SHELF-005,24.84,68.25,3661
2025-08-05T05:46:00,23,SHELF-042,24.15,48.03,3722
2025-08-06T03:19:00,23,SHELF-020,18.57,53.78,3651
2025-08-07T02:15:00,23,SHELF-032,21.39,57.60,3495
2025-08-08T04:07:00,23,SHELF-024,19.13,49.68,3485
2025-08-09T22:11:00,23,SHELF-027,19.97,63.25,3802
2025-08-10T11:47:00,23,SHELF-050,17.07,49.43,3617
2025-08-11T15:52:00,23,SHELF-040,23.75,75.05,3827
2025-08-12T04:09:00,23,SHELF-039,17.06,52.38,3549
2025-08-13T14:21:00,23,SHELF-009,15.43,75.68,3834
2025-08-14T09:40:00,23,SHELF-044,17.79,65.65,3852
2025-08-15T23:47:00,23,SHELF-019,17.04,55.89,3553
2025-08-16T18:08:00,23,SHELF-014,31.12,53.88,3362
2025-08-17T01:37:00,23,SHELF-047,29.31,53.42,3824
2025-08-18T03:06:00,23,SHELF-048,19.87,49.21,3739
2025-08-19T14:51:00,23,SHELF-048,23.73,59.12,3835
2025-08-20T04:09:00,23,SHELF-015,14.60,42.40,3853
2025-08-21T05:30:00,23,SHELF-020,30.04,68.61,3590
2025-08-22T00:32:00,23,SHELF-025,22.38,58.21,3648
2025-08-23T19:49:00,23,SHELF-050,18.76,68.59,3805
2025-08-24T21:17:00,23,SHELF-027,24.50,55.35,3661
2025-08-25T19:56:00,23,SHELF-043,23.99,61.89,3594
2025-08-26T05:16:00,23,SHELF-001,22.43,57.46,3881
2025-08-27T05:31:00,23,SHELF-048,25.54,49.76,3845
2025-08-28T03:15:00,23,SHELF-001,20.24,59.85,3866
