order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
17262,2025-08-26T11:13:10,2025-08-26,306,84,Retail,CARD,,13.87,AUD
17263,2025-08-26T15:02:58,2025-08-26,998,50,Retail,PAYPAL,COUPON703,4.84,AUD
17264,2025-08-26T00:16:00,2025-08-26,979,89,Retail,CARD,,13.45,AUD
17265,2025-08-26T22:51:57,2025-08-26,14,11,Retail,PAYPAL,,10.13,AUD
17266,2025-08-26T23:05:14,2025-08-26,449,99,Retail,PAYPAL,,12.12,AUD
17267,2025-08-26T19:35:46,2025-08-26,610,77,Retail,PAYPAL,,10.81,AUD
17268,2025-08-26T16:52:51,2025-08-26,346,25,Retail,CARD,,12.21,AUD
17269,2025-08-26T00:01:51,2025-08-26,1216,63,Retail,CARD,,11.60,AUD
17270,2025-08-26T04:00:08,2025-08-26,1327,60,Retail,CARD,,9.46,AUD
17271,2025-08-26T21:22:27,2025-08-26,1346,86,Retail,CARD,,11.70,AUD
17272,2025-08-26T02:30:19,2025-08-26,209,59,Retail,CASH,,9.50,AUD
17273,2025-08-26T08:19:48,2025-08-26,1128,32,Retail,AFTERPAY,,14.60,AUD
17274,2025-08-26T04:33:30,2025-08-26,648,22,Retail,PAYPAL,,21.57,AUD
17275,2025-08-26T11:17:48,2025-08-26,882,43,Retail,PAYPAL,,15.45,AUD
17276,2025-08-26T15:17:38,2025-08-26,1142,25,Retail,CARD,,8.58,AUD
17277,2025-08-26T02:39:19,2025-08-26,1211,9,Retail,PAYPAL,,2.58,AUD
17278,2025-08-26T22:47:59,2025-08-26,1102,90,Retail,CARD,,14.64,AUD
17279,2025-08-26T06:33:58,2025-08-26,639,23,Retail,CASH,,17.10,AUD
17280,2025-08-26T02:39:46,2025-08-26,822,71,Retail,CARD,COUPON321,17.36,AUD
17281,2025-08-26T00:25:55,2025-08-26,542,1,Retail,CARD,,9.34,AUD
17282,2025-08-26T15:16:30,2025-08-26,1105,80,Retail,PAYPAL,COUPON529,9.05,AUD
17283,2025-08-26T19:28:00,2025-08-26,598,56,Retail,CARD,,12.23,AUD
17284,2025-08-26T09:32:35,2025-08-26,451,28,Retail,AFTERPAY,,11.42,AUD
17285,2025-08-26T00:30:35,2025-08-26,212,6,Retail,CASH,,14.18,AUD
17286,2025-08-26T02:54:52,2025-08-26,999,65,Retail,CASH,,19.54,AUD
17287,2025-08-26T22:11:19,2025-08-26,1017,57,Retail,CARD,,5.82,AUD
17288,2025-08-26T01:39:58,2025-08-26,763,28,Retail,CASH,,13.92,AUD
17289,2025-08-26T01:49:00,2025-08-26,120,47,Retail,CARD,,15.95,AUD
17290,2025-08-26T05:35:55,2025-08-26,50,11,Retail,CASH,,15.22,AUD
17291,2025-08-26T09:22:58,2025-08-26,1470,21,Retail,AFTERPAY,,11.55,AUD
17292,2025-08-26T01:28:02,2025-08-26,487,37,Retail,AFTERPAY,,19.07,AUD
17293,2025-08-26T23:12:07,2025-08-26,1188,1,Retail,CASH,,19.78,AUD
17294,2025-08-26T12:39:00,2025-08-26,1031,61,Retail,AFTERPAY,COUPON155,13.56,AUD
17295,2025-08-26T10:12:44,2025-08-26,567,98,Retail,AFTERPAY,,3.26,AUD
17296,2025-08-26T12:49:13,2025-08-26,9999999999,62,Retail,PAYPAL,,9.06,AUD
17297,2025-08-26T12:10:07,2025-08-26,556,40,Retail,CARD,COUPON403,9.94,AUD
17298,2025-08-26T21:17:09,2025-08-26,1031,90,Retail,AFTERPAY,,16.02,AUD
17299,2025-08-26T21:45:34,2025-08-26,1050,14,Retail,AFTERPAY,,12.46,AUD
17300,2025-08-26T07:02:45,2025-08-26,1077,77,Retail,CARD,,20.97,AUD
17301,2025-08-26T03:25:08,2025-08-26,1017,20,Retail,PAYPAL,,8.57,AUD
17302,2025-08-26T22:39:28,2025-08-26,98,98,Retail,CASH,,14.31,AUD
17303,2025-08-26T23:46:58,2025-08-26,1300,59,Retail,CASH,,12.39,AUD
17304,2025-08-26T07:09:38,2025-08-26,1468,16,Retail,AFTERPAY,,16.56,AUD
17305,2025-08-26T07:24:42,2025-08-26,1489,37,Retail,AFTERPAY,,15.83,AUD
17306,2025-08-26T07:45:02,2025-08-26,967,34,Retail,PAYPAL,,8.80,AUD
17307,2025-08-26T09:40:38,2025-08-26,537,29,Retail,CARD,,14.17,AUD
17308,2025-08-26T13:25:20,2025-08-26,51,17,Retail,CARD,COUPON172,6.78,AUD
17309,2025-08-26T00:00:20,2025-08-26,58,7,Retail,CASH,,12.95,AUD
17310,2025-08-26T06:26:14,2025-08-26,3,75,Retail,CARD,,15.21,AUD
17311,2025-08-26T16:46:04,2025-08-26,1441,43,Retail,CASH,,9.04,AUD
17312,2025-08-26T03:16:04,2025-08-26,644,56,Retail,PAYPAL,,3.59,AUD
17313,2025-08-26T02:28:47,2025-08-26,1539,43,Retail,PAYPAL,COUPON106,10.42,AUD
17314,2025-08-26T04:36:48,2025-08-26,415,14,Retail,CASH,COUPON275,10.96,AUD
17315,2025-08-26T13:28:00,2025-08-26,1024,52,Retail,CARD,,10.45,AUD
17316,2025-08-26T02:43:12,2025-08-26,532,24,Retail,AFTERPAY,,10.73,AUD
17317,2025-08-26T20:38:35,2025-08-26,643,27,Retail,CARD,COUPON758,8.43,AUD
17318,2025-08-26T16:17:31,2025-08-26,1262,22,Retail,PAYPAL,,7.39,AUD
17319,2025-08-26T04:29:28,2025-08-26,648,10,Retail,AFTERPAY,,6.98,AUD
17320,2025-08-26T14:07:25,2025-08-26,265,46,Retail,AFTERPAY,,17.44,AUD
17321,2025-08-26T23:05:50,2025-08-26,893,68,Retail,PAYPAL,,8.02,AUD
17322,2025-08-26T23:45:19,2025-08-26,604,98,Retail,AFTERPAY,,6.17,AUD
17323,2025-08-26T20:31:06,2025-08-26,1190,38,Retail,AFTERPAY,,11.18,AUD
17324,2025-08-26T03:14:46,2025-08-26,1026,24,Retail,CASH,,14.70,AUD
17325,2025-08-26T23:13:14,2025-08-26,733,27,Retail,AFTERPAY,,22.89,AUD
17326,2025-08-26T00:19:07,2025-08-26,522,76,Retail,CASH,,21.62,AUD
17327,2025-08-26T17:55:48,2025-08-26,1027,35,Retail,PAYPAL,,12.58,AUD
17328,2025-08-26T13:37:12,2025-08-26,1020,94,Retail,PAYPAL,,13.57,AUD
17329,2025-08-26T11:54:39,2025-08-26,1396,73,Retail,CASH,,13.98,AUD
17330,2025-08-26T00:57:09,2025-08-26,1235,41,Retail,PAYPAL,,16.76,AUD
17331,2025-08-26T17:23:25,2025-08-26,9999999999,39,Retail,PAYPAL,,5.60,AUD
17332,2025-08-26T07:43:18,2025-08-26,1360,17,Retail,PAYPAL,,11.86,AUD
17333,2025-08-26T14:24:53,2025-08-26,1572,85,Retail,CARD,COUPON166,9.26,AUD
17334,2025-08-26T00:31:53,2025-08-26,351,86,Retail,CARD,,12.42,AUD
17335,2025-08-26T22:05:49,2025-08-26,832,93,Retail,CARD,,10.98,AUD
17336,2025-08-26T13:32:42,2025-08-26,31,60,Retail,PAYPAL,,16.58,AUD
17337,2025-08-26T22:23:07,2025-08-26,308,62,Retail,CARD,,2.40,AUD
17338,2025-08-26T06:10:58,2025-08-26,974,38,Retail,CARD,,9.12,AUD
17339,2025-08-26T10:31:58,2025-08-26,773,47,Retail,CARD,,8.43,AUD
17340,2025-08-26T15:27:59,2025-08-26,638,40,Retail,PAYPAL,,14.26,AUD
17341,2025-08-26T10:15:50,2025-08-26,780,77,Retail,PAYPAL,,11.39,AUD
17342,2025-08-26T12:57:25,2025-08-26,37,40,Retail,CASH,,14.25,AUD
17343,2025-08-26T08:54:27,2025-08-26,1386,9,Retail,CARD,,1.97,AUD
17344,2025-08-26T13:13:51,2025-08-26,584,83,Retail,PAYPAL,,10.91,AUD
17345,2025-08-26T03:08:19,2025-08-26,1054,40,Retail,AFTERPAY,,12.39,AUD
17346,2025-08-26T06:16:13,2025-08-26,166,51,Retail,PAYPAL,,12.55,AUD
17347,2025-08-26T23:44:32,2025-08-26,144,34,Retail,CARD,,9.92,AUD
17348,2025-08-26T08:26:33,2025-08-26,585,79,Retail,PAYPAL,COUPON883,8.95,AUD
17349,2025-08-26T00:42:28,2025-08-26,1127,6,Retail,CARD,,9.63,AUD
17350,2025-08-26T06:12:58,2025-08-26,1382,99,Retail,CASH,,16.05,AUD
17351,2025-08-26T13:56:05,2025-08-26,749,87,Retail,CARD,COUPON572,7.77,AUD
17352,2025-08-26T10:32:51,2025-08-26,994,6,Retail,CASH,,16.74,AUD
17353,2025-08-26T23:48:42,2025-08-26,1415,48,Retail,CASH,,5.33,AUD
17354,2025-08-26T10:44:33,2025-08-26,1229,78,Retail,PAYPAL,,16.70,AUD
17355,2025-08-26T14:27:37,2025-08-26,991,39,Retail,PAYPAL,,13.17,AUD
17356,2025-08-26T03:18:55,2025-08-26,925,59,Retail,CARD,,7.09,AUD
17357,2025-08-26T02:39:28,2025-08-26,727,95,Retail,AFTERPAY,COUPON381,19.26,AUD
17358,2025-08-26T23:55:39,2025-08-26,554,40,Retail,CARD,,4.83,AUD
17359,2025-08-26T20:46:50,2025-08-26,1573,95,Retail,CASH,COUPON627,12.26,AUD
17360,2025-08-26T17:11:57,2025-08-26,624,15,Retail,CASH,,19.10,AUD
17361,2025-08-26T02:04:35,2025-08-26,1191,61,Retail,CASH,,10.13,AUD
17362,2025-08-26T03:53:15,2025-08-26,798,11,Retail,AFTERPAY,COUPON399,19.81,AUD
17363,2025-08-26T07:22:46,2025-08-26,1188,94,Retail,CASH,,7.65,AUD
17364,2025-08-26T22:02:58,2025-08-26,1400,14,Retail,AFTERPAY,,18.37,AUD
17365,2025-08-26T03:09:47,2025-08-26,1413,48,Retail,PAYPAL,,14.59,AUD
