order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
6361,2025-08-14T04:37:28,2025-08-14,753,9,Retail,PAYPAL,,20.00,AUD
6362,2025-08-14T11:30:43,2025-08-14,1322,69,Retail,CARD,,17.64,AUD
6363,2025-08-14T17:51:47,2025-08-14,669,71,Retail,AFTERPAY,,12.17,AUD
6364,2025-08-14T21:32:50,2025-08-14,605,68,Retail,CARD,,6.52,AUD
6365,2025-08-14T06:55:08,2025-08-14,288,71,Retail,AFTERPAY,COUPON314,3.80,AUD
6366,2025-08-14T13:59:12,2025-08-14,1255,46,Retail,CARD,,15.26,AUD
6367,2025-08-14T15:19:18,2025-08-14,1319,36,Retail,PAYPAL,,15.40,AUD
6368,2025-08-14T09:40:35,2025-08-14,1329,40,Retail,CARD,,15.51,AUD
6369,2025-08-14T08:33:17,2025-08-14,1146,59,Retail,PAYPAL,,16.51,AUD
6370,2025-08-14T04:43:01,2025-08-14,1512,30,Retail,PAYPAL,,20.35,AUD
6371,2025-08-14T06:54:53,2025-08-14,424,78,Retail,CARD,,12.17,AUD
6372,2025-08-14T04:37:32,2025-08-14,320,46,Retail,PAYPAL,,13.92,AUD
6373,2025-08-14T02:41:56,2025-08-14,1475,58,Retail,CASH,,5.36,AUD
6374,2025-08-14T09:36:40,2025-08-14,486,44,Retail,CARD,,12.96,AUD
6375,2025-08-14T05:36:13,2025-08-14,500,53,Retail,CASH,,8.12,AUD
6376,2025-08-14T04:54:02,2025-08-14,1341,39,Retail,CASH,,17.60,AUD
6377,2025-08-14T00:21:14,2025-08-14,1356,5,Retail,CASH,,19.91,AUD
6378,2025-08-14T08:23:36,2025-08-14,1538,99,Retail,CARD,,3.82,AUD
6379,2025-08-14T03:58:16,2025-08-14,393,54,Retail,AFTERPAY,,15.40,AUD
6380,2025-08-14T17:20:40,2025-08-14,1129,84,Retail,PAYPAL,,12.36,AUD
6381,2025-08-14T19:10:30,2025-08-14,32,38,Retail,PAYPAL,,16.72,AUD
6382,2025-08-14T10:04:03,2025-08-14,30,24,Retail,CASH,,16.82,AUD
6383,2025-08-14T23:21:10,2025-08-14,1100,67,Retail,PAYPAL,,17.40,AUD
6384,2025-08-14T20:31:51,2025-08-14,1549,33,Retail,CARD,,7.39,AUD
6385,2025-08-14T07:13:30,2025-08-14,139,88,Retail,CARD,,16.03,AUD
6386,2025-08-14T22:50:37,2025-08-14,984,73,Retail,AFTERPAY,,15.29,AUD
6387,2025-08-14T06:38:31,2025-08-14,247,53,Retail,AFTERPAY,,11.24,AUD
6388,2025-08-14T12:55:51,2025-08-14,886,26,Retail,CARD,,11.75,AUD
6389,2025-08-14T01:47:39,2025-08-14,575,47,Retail,PAYPAL,,7.46,AUD
6390,2025-08-14T10:20:28,2025-08-14,1587,100,Retail,CASH,COUPON834,4.36,AUD
6391,2025-08-14T13:27:28,2025-08-14,1553,34,Retail,PAYPAL,,0.00,AUD
6392,2025-08-14T03:14:29,2025-08-14,1494,38,Retail,PAYPAL,,6.93,AUD
6393,2025-08-14T18:09:55,2025-08-14,853,34,Retail,CASH,,16.01,AUD
6394,2025-08-14T05:59:39,2025-08-14,1502,13,Retail,CARD,,14.23,AUD
6395,2025-08-14T20:23:19,2025-08-14,101,86,Retail,CASH,,24.74,AUD
6396,2025-08-14T12:53:12,2025-08-14,713,58,Retail,AFTERPAY,COUPON982,10.23,AUD
6397,2025-08-14T08:54:00,2025-08-14,489,19,Retail,PAYPAL,,18.32,AUD
6398,2025-08-14T17:16:22,2025-08-14,514,28,Retail,AFTERPAY,,6.63,AUD
6399,2025-08-14T07:10:16,2025-08-14,413,25,Retail,PAYPAL,,14.98,AUD
6400,2025-08-14T22:42:39,2025-08-14,748,45,Retail,PAYPAL,,5.69,AUD
6401,2025-08-14T11:29:24,2025-08-14,814,34,Retail,PAYPAL,,10.18,AUD
6402,2025-08-14T06:30:26,2025-08-14,535,44,Retail,CASH,COUPON241,13.51,AUD
6403,2025-08-14T17:55:21,2025-08-14,769,32,Retail,CARD,,16.69,AUD
6404,2025-08-14T22:17:28,2025-08-14,1240,6,Retail,PAYPAL,,19.84,AUD
6405,2025-08-14T14:16:17,2025-08-14,679,3,Retail,PAYPAL,,12.14,AUD
6406,2025-08-14T01:20:27,2025-08-14,1497,57,Retail,AFTERPAY,,12.09,AUD
6407,2025-08-14T18:05:53,2025-08-14,632,64,Retail,AFTERPAY,,11.81,AUD
6408,2025-08-14T17:05:58,2025-08-14,1214,93,Retail,PAYPAL,,14.57,AUD
6409,2025-08-14T18:42:48,2025-08-14,1040,90,Retail,AFTERPAY,,27.42,AUD
6410,2025-08-14T11:05:36,2025-08-14,399,35,Retail,CARD,COUPON325,10.56,AUD
6411,2025-08-14T15:36:50,2025-08-14,333,33,Retail,PAYPAL,,13.62,AUD
6412,2025-08-14T23:36:07,2025-08-14,747,70,Retail,CASH,,12.41,AUD
6413,2025-08-14T03:10:05,2025-08-14,437,56,Retail,PAYPAL,,11.85,AUD
6414,2025-08-14T21:18:39,2025-08-14,262,63,Retail,AFTERPAY,,21.32,AUD
6415,2025-08-14T01:13:15,2025-08-14,1004,89,Retail,PAYPAL,COUPON682,4.00,AUD
6416,2025-08-14T17:13:01,2025-08-14,15,56,Retail,AFTERPAY,,6.44,AUD
6417,2025-08-14T18:36:53,2025-08-14,482,90,Retail,CASH,,13.50,AUD
6418,2025-08-14T02:37:58,2025-08-14,306,45,Retail,CASH,,10.01,AUD
6419,2025-08-14T13:54:20,2025-08-14,114,59,Retail,CASH,,14.03,AUD
6420,2025-08-14T08:00:12,2025-08-14,520,55,Retail,PAYPAL,,0.41,AUD
6421,2025-08-14T02:13:33,2025-08-14,1281,46,Retail,CARD,COUPON918,7.28,AUD
6422,2025-08-14T00:50:20,2025-08-14,961,63,Retail,CARD,,6.39,AUD
6423,2025-08-14T19:51:29,2025-08-14,939,78,Retail,CARD,,9.83,AUD
6424,2025-08-14T17:44:52,2025-08-14,199,27,Retail,PAYPAL,,14.13,AUD
6425,2025-08-14T08:48:50,2025-08-14,405,80,Retail,PAYPAL,,4.66,AUD
6426,2025-08-14T15:22:56,2025-08-14,1101,92,Retail,CASH,,3.10,AUD
6427,2025-08-14T01:18:05,2025-08-14,47,49,Retail,CASH,,7.42,AUD
6428,2025-08-14T15:43:54,2025-08-14,646,38,Retail,PAYPAL,COUPON865,14.91,AUD
6429,2025-08-14T11:43:15,2025-08-14,444,66,Retail,CARD,,20.43,AUD
6430,2025-08-14T01:39:50,2025-08-14,129,16,Retail,PAYPAL,,2.62,AUD
6431,2025-08-14T05:38:00,2025-08-14,1587,1,Retail,CARD,,3.17,AUD
6432,2025-08-14T05:37:06,2025-08-14,424,70,Retail,CARD,,11.74,AUD
6433,2025-08-14T00:01:02,2025-08-14,832,90,Retail,PAYPAL,,16.77,AUD
