order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
3635,2025-08-11T22:42:00,2025-08-11,537,16,Retail,AFTERPAY,COUPON605,10.39,AUD
3636,2025-08-11T11:15:19,2025-08-11,1028,44,Retail,AFTERPAY,COUPON612,7.40,AUD
3637,2025-08-11T04:46:33,2025-08-11,1487,46,Retail,CASH,,13.86,AUD
3638,2025-08-11T21:39:21,2025-08-11,9999999999,65,Retail,AFTERPAY,,7.94,AUD
3639,2025-08-11T22:23:09,2025-08-11,405,55,Retail,PAYPAL,,12.19,AUD
3640,2025-08-11T13:34:03,2025-08-11,196,89,Retail,CARD,,20.00,AUD
3641,2025-08-11T22:37:03,2025-08-11,1306,41,Retail,PAYPAL,,11.31,AUD
3642,2025-08-11T00:32:08,2025-08-11,1408,17,Retail,CASH,,14.17,AUD
3643,2025-08-11T01:19:38,2025-08-11,517,22,Retail,AFTERPAY,,10.60,AUD
3644,2025-08-11T02:29:36,2025-08-11,417,98,Retail,CASH,,9.63,AUD
3645,2025-08-11T01:03:52,2025-08-11,142,32,Retail,AFTERPAY,,13.03,AUD
3646,2025-08-11T14:09:19,2025-08-11,617,86,Retail,AFTERPAY,,12.22,AUD
3647,2025-08-11T16:18:05,2025-08-11,488,75,Retail,CARD,,10.69,AUD
3648,2025-08-11T21:00:26,2025-08-11,274,97,Retail,PAYPAL,,20.04,AUD
3649,2025-08-11T08:50:23,2025-08-11,986,99,Retail,CASH,,6.94,AUD
3650,2025-08-11T13:23:14,2025-08-11,39,77,Retail,PAYPAL,,12.66,AUD
3651,2025-08-11T16:37:29,2025-08-11,135,78,Retail,AFTERPAY,,11.61,AUD
3652,2025-08-11T11:12:53,2025-08-11,718,92,Retail,CARD,,9.98,AUD
3653,2025-08-11T01:29:08,2025-08-11,802,54,Retail,AFTERPAY,,13.30,AUD
3654,2025-08-11T13:18:46,2025-08-11,803,30,Retail,CARD,,17.22,AUD
3655,2025-08-11T19:39:44,2025-08-11,295,4,Retail,PAYPAL,,10.50,AUD
3656,2025-08-11T00:56:41,2025-08-11,75,50,Retail,AFTERPAY,,17.98,AUD
3657,2025-08-11T00:19:32,2025-08-11,100,22,Retail,PAYPAL,,11.42,AUD
3658,2025-08-11T13:58:30,2025-08-11,420,67,Retail,CASH,,11.80,AUD
3659,2025-08-11T21:52:49,2025-08-11,657,49,Retail,AFTERPAY,COUPON951,14.87,AUD
3660,2025-08-11T05:39:58,2025-08-11,112,52,Retail,CASH,COUPON621,19.16,AUD
3661,2025-08-11T17:09:54,2025-08-11,1442,28,Retail,CARD,,5.44,AUD
3662,2025-08-11T22:33:54,2025-08-11,16,58,Retail,CARD,,16.38,AUD
3663,2025-08-11T15:49:50,2025-08-11,1414,58,Retail,CASH,,9.19,AUD
3664,2025-08-11T11:25:09,2025-08-11,121,25,Retail,PAYPAL,,8.64,AUD
3665,2025-08-11T23:12:50,2025-08-11,9999999999,69,Retail,AFTERPAY,COUPON685,13.33,AUD
3666,2025-08-11T09:04:14,2025-08-11,1452,13,Retail,CARD,,7.28,AUD
3667,2025-08-11T17:47:36,2025-08-11,100,38,Retail,CASH,,13.02,AUD
3668,2025-08-11T18:20:42,2025-08-11,1436,26,Retail,CASH,,10.86,AUD
3669,2025-08-11T18:41:41,2025-08-11,647,8,Retail,PAYPAL,,0.84,AUD
3670,2025-08-11T18:52:44,2025-08-11,620,100,Retail,CASH,,8.52,AUD
3671,2025-08-11T07:23:31,2025-08-11,1164,73,Retail,PAYPAL,COUPON401,6.56,AUD
3672,2025-08-11T01:24:28,2025-08-11,935,25,Retail,CARD,,11.07,AUD
3673,2025-08-11T21:16:45,2025-08-11,700,24,Retail,CASH,,11.53,AUD
3674,2025-08-11T18:30:49,2025-08-11,1597,47,Retail,CASH,,16.82,AUD
3675,2025-08-11T10:40:58,2025-08-11,1207,14,Retail,CARD,COUPON506,11.80,AUD
3676,2025-08-11T12:18:45,2025-08-11,31,46,Retail,PAYPAL,COUPON878,17.67,AUD
3677,2025-08-11T16:30:28,2025-08-11,546,1,Retail,AFTERPAY,,11.79,AUD
3678,2025-08-11T03:32:34,2025-08-11,427,53,Retail,CARD,COUPON745,11.25,AUD
3679,2025-08-11T23:14:21,2025-08-11,366,12,Retail,AFTERPAY,,8.08,AUD
3680,2025-08-11T08:04:50,2025-08-11,553,9,Retail,CARD,COUPON138,15.66,AUD
3681,2025-08-11T06:00:00,2025-08-11,328,55,Retail,CARD,,19.04,AUD
3682,2025-08-11T08:14:56,2025-08-11,207,63,Retail,CARD,COUPON893,13.13,AUD
3683,2025-08-11T17:32:13,2025-08-11,1534,78,Retail,AFTERPAY,,7.67,AUD
3684,2025-08-11T23:29:15,2025-08-11,1048,70,Retail,CASH,,20.27,AUD
3685,2025-08-11T14:37:09,2025-08-11,686,94,Retail,AFTERPAY,,7.57,AUD
3686,2025-08-11T15:16:12,2025-08-11,1434,74,Retail,AFTERPAY,,20.25,AUD
3687,2025-08-11T22:56:19,2025-08-11,200,3,Retail,AFTERPAY,,20.89,AUD
3688,2025-08-11T20:23:22,2025-08-11,962,69,Retail,AFTERPAY,COUPON242,16.40,AUD
3689,2025-08-11T16:44:00,2025-08-11,748,32,Retail,PAYPAL,,14.83,AUD
3690,2025-08-11T01:01:58,2025-08-11,313,76,Retail,AFTERPAY,,7.40,AUD
3691,2025-08-11T20:42:58,2025-08-11,524,15,Retail,CARD,,11.57,AUD
3692,2025-08-11T14:27:41,2025-08-11,1049,83,Retail,AFTERPAY,,16.72,AUD
3693,2025-08-11T10:37:11,2025-08-11,1257,67,Retail,AFTERPAY,,18.09,AUD
3694,2025-08-11T13:01:47,2025-08-11,310,31,Retail,PAYPAL,,13.89,AUD
3695,2025-08-11T00:33:41,2025-08-11,589,97,Retail,PAYPAL,,10.31,AUD
3696,2025-08-11T03:25:00,2025-08-11,1217,100,Retail,CARD,,14.05,AUD
3697,2025-08-11T16:40:36,2025-08-11,670,78,Retail,CARD,,14.26,AUD
3698,2025-08-11T22:09:42,2025-08-11,553,87,Retail,AFTERPAY,,19.33,AUD
3699,2025-08-11T13:15:56,2025-08-11,125,93,Retail,CARD,,4.62,AUD
3700,2025-08-11T12:19:41,2025-08-11,461,59,Retail,PAYPAL,,2.44,AUD
3701,2025-08-11T10:15:08,2025-08-11,557,45,Retail,CASH,,12.50,AUD
3702,2025-08-11T01:10:54,2025-08-11,557,7,Retail,PAYPAL,,9.90,AUD
3703,2025-08-11T13:48:00,2025-08-11,379,57,Retail,CASH,,11.47,AUD
3704,2025-08-11T14:26:51,2025-08-11,174,55,Retail,CARD,,15.67,AUD
3705,2025-08-11T23:09:37,2025-08-11,305,27,Retail,CARD,,13.14,AUD
3706,2025-08-11T06:56:01,2025-08-11,1142,53,Retail,CARD,,8.43,AUD
3707,2025-08-11T16:45:54,2025-08-11,1531,21,Retail,AFTERPAY,,10.14,AUD
3708,2025-08-11T04:01:25,2025-08-11,225,32,Retail,AFTERPAY,,9.37,AUD
3709,2025-08-11T15:12:40,2025-08-11,1074,52,Retail,PAYPAL,COUPON373,19.57,AUD
3710,2025-08-11T07:38:08,2025-08-11,1046,24,Retail,PAYPAL,,10.37,AUD
3711,2025-08-11T17:10:30,2025-08-11,1176,2,Retail,CASH,,8.84,AUD
3712,2025-08-11T07:07:03,2025-08-11,808,10,Retail,PAYPAL,,18.91,AUD
3713,2025-08-11T17:53:17,2025-08-11,1446,76,Retail,CARD,,11.88,AUD
3714,2025-08-11T14:35:42,2025-08-11,135,41,Retail,PAYPAL,,14.25,AUD
3715,2025-08-11T16:54:07,2025-08-11,88,77,Retail,CASH,COUPON216,15.49,AUD
3716,2025-08-11T14:40:26,2025-08-11,9,82,Retail,CARD,COUPON978,8.84,AUD
3717,2025-08-11T23:11:14,2025-08-11,88,46,Retail,AFTERPAY,,4.74,AUD
3718,2025-08-11T15:52:30,2025-08-11,578,3,Retail,CARD,,2.16,AUD
3719,2025-08-11T06:57:24,2025-08-11,356,59,Retail,CASH,,12.17,AUD
3720,2025-08-11T20:53:45,2025-08-11,613,47,Retail,PAYPAL,,5.49,AUD
3721,2025-08-11T20:54:22,2025-08-11,1488,94,Retail,CARD,,7.94,AUD
3722,2025-08-11T06:27:03,2025-08-11,838,99,Retail,CARD,COUPON608,6.36,AUD
3723,2025-08-11T15:14:50,2025-08-11,105,3,Retail,PAYPAL,,8.87,AUD
3724,2025-08-11T22:56:14,2025-08-11,802,86,Retail,AFTERPAY,,17.78,AUD
3725,2025-08-11T04:26:03,2025-08-11,1146,70,Retail,CASH,,21.69,AUD
3726,2025-08-11T21:48:08,2025-08-11,1294,52,Retail,PAYPAL,COUPON463,11.16,AUD
3727,2025-08-11T18:02:29,2025-08-11,816,73,Retail,CASH,,18.97,AUD
3728,2025-08-11T02:44:25,2025-08-11,1431,75,Retail,PAYPAL,,10.12,AUD
3729,2025-08-11T19:45:53,2025-08-11,1544,76,Retail,CASH,,8.46,AUD
3730,2025-08-11T21:17:09,2025-08-11,831,15,Retail,CASH,COUPON603,14.99,AUD
3731,2025-08-11T15:56:01,2025-08-11,1429,69,Retail,AFTERPAY,,14.75,AUD
3732,2025-08-11T14:58:42,2025-08-11,1503,56,Retail,PAYPAL,,0.94,AUD
3733,2025-08-11T14:46:45,2025-08-11,630,98,Retail,CARD,,13.66,AUD
3734,2025-08-11T02:17:28,2025-08-11,540,17,Retail,CASH,,13.37,AUD
3735,2025-08-11T04:55:00,2025-08-11,885,80,Retail,CASH,,20.07,AUD
3736,2025-08-11T10:33:55,2025-08-11,1127,36,Retail,PAYPAL,,11.68,AUD
3737,2025-08-11T09:03:42,2025-08-11,1405,10,Retail,PAYPAL,,17.82,AUD
3738,2025-08-11T22:46:02,2025-08-11,58,80,Retail,CASH,,8.12,AUD
3739,2025-08-11T20:23:07,2025-08-11,792,78,Retail,AFTERPAY,,9.71,AUD
3740,2025-08-11T06:00:35,2025-08-11,369,50,Retail,PAYPAL,COUPON144,14.82,AUD
3741,2025-08-11T13:50:54,2025-08-11,1007,60,Retail,CASH,,12.26,AUD
3742,2025-08-11T10:37:56,2025-08-11,528,61,Retail,AFTERPAY,,8.19,AUD
3743,2025-08-11T17:39:46,2025-08-11,1044,89,Retail,PAYPAL,,10.45,AUD
3744,2025-08-11T00:34:26,2025-08-11,890,50,Retail,AFTERPAY,,10.53,AUD
3745,2025-08-11T03:02:33,2025-08-11,9999999999,50,Retail,AFTERPAY,COUPON110,14.77,AUD
3746,2025-08-11T08:14:35,2025-08-11,1597,25,Retail,CARD,COUPON768,6.46,AUD
3747,2025-08-11T13:02:39,2025-08-11,1001,74,Retail,PAYPAL,COUPON241,23.13,AUD
3748,2025-08-11T10:00:52,2025-08-11,1201,16,Retail,PAYPAL,,3.68,AUD
3749,2025-08-11T07:11:33,2025-08-11,967,37,Retail,CARD,COUPON368,20.03,AUD
3750,2025-08-11T04:41:03,2025-08-11,1171,62,Retail,AFTERPAY,,7.66,AUD
3751,2025-08-11T02:39:42,2025-08-11,816,37,Retail,CARD,,18.74,AUD
3752,2025-08-11T12:04:41,2025-08-11,1349,59,Retail,PAYPAL,,13.90,AUD
3753,2025-08-11T04:38:02,2025-08-11,1307,20,Retail,AFTERPAY,,18.65,AUD
3754,2025-08-11T07:10:11,2025-08-11,50,77,Retail,AFTERPAY,,3.97,AUD
3755,2025-08-11T11:10:43,2025-08-11,1187,11,Retail,CARD,,14.93,AUD
3756,2025-08-11T19:01:29,2025-08-11,1134,54,Retail,CASH,,14.64,AUD
3757,2025-08-11T22:44:31,2025-08-11,897,29,Retail,CASH,,4.59,AUD
3758,2025-08-11T01:39:29,2025-08-11,746,4,Retail,AFTERPAY,,12.19,AUD
3759,2025-08-11T18:01:37,2025-08-11,102,42,Retail,AFTERPAY,COUPON779,12.46,AUD
3760,2025-08-11T04:30:29,2025-08-11,1355,18,Retail,CASH,,12.39,AUD
3761,2025-08-11T12:54:16,2025-08-11,140,37,Retail,PAYPAL,,10.38,AUD
3762,2025-08-11T04:01:54,2025-08-11,110,66,Retail,AFTERPAY,,11.41,AUD
3763,2025-08-11T15:34:17,2025-08-11,777,81,Retail,CARD,COUPON513,15.43,AUD
3764,2025-08-11T11:58:27,2025-08-11,839,72,Retail,CASH,,15.80,AUD
3765,2025-08-11T18:40:14,2025-08-11,346,62,Retail,AFTERPAY,,12.34,AUD
3766,2025-08-11T08:39:00,2025-08-11,866,85,Retail,AFTERPAY,,5.18,AUD
3767,2025-08-11T01:34:27,2025-08-11,279,56,Retail,CARD,,14.57,AUD
3768,2025-08-11T20:07:19,2025-08-11,974,42,Retail,AFTERPAY,,10.16,AUD
3769,2025-08-11T19:53:10,2025-08-11,1234,60,Retail,PAYPAL,,12.53,AUD
3770,2025-08-11T02:16:52,2025-08-11,1173,98,Retail,PAYPAL,,10.05,AUD
3771,2025-08-11T22:12:08,2025-08-11,751,65,Retail,CASH,,14.41,AUD
3772,2025-08-11T21:00:02,2025-08-11,1514,24,Retail,PAYPAL,COUPON343,9.00,AUD
3773,2025-08-11T15:32:11,2025-08-11,560,53,Retail,CASH,,16.26,AUD
3774,2025-08-11T01:02:18,2025-08-11,405,78,Retail,CARD,COUPON866,8.33,AUD
3775,2025-08-11T02:09:59,2025-08-11,619,92,Retail,AFTERPAY,COUPON361,13.98,AUD
3776,2025-08-11T00:49:46,2025-08-11,421,94,Retail,CASH,COUPON793,9.68,AUD
3777,2025-08-11T03:29:45,2025-08-11,1418,9,Retail,CARD,,8.34,AUD
3778,2025-08-11T11:02:03,2025-08-11,148,70,Retail,CARD,COUPON814,4.60,AUD
3779,2025-08-11T08:15:58,2025-08-11,999,67,Retail,CARD,,14.07,AUD
3780,2025-08-11T01:20:27,2025-08-11,155,14,Retail,CASH,,12.20,AUD
3781,2025-08-11T23:43:37,2025-08-11,1045,31,Retail,PAYPAL,,6.04,AUD
3782,2025-08-11T22:51:23,2025-08-11,297,76,Retail,CARD,COUPON847,7.79,AUD
3783,2025-08-11T01:47:07,2025-08-11,1086,12,Retail,CASH,,11.00,AUD
3784,2025-08-11T17:33:14,2025-08-11,1248,71,Retail,AFTERPAY,,18.33,AUD
3785,2025-08-11T10:31:33,2025-08-11,220,70,Retail,CASH,,9.39,AUD
3786,2025-08-11T20:52:03,2025-08-11,375,65,Retail,CARD,,15.71,AUD
3787,2025-08-11T22:49:57,2025-08-11,1052,73,Retail,CARD,COUPON492,15.85,AUD
3788,2025-08-11T23:09:33,2025-08-11,746,78,Retail,CASH,,18.35,AUD
3789,2025-08-11T08:47:27,2025-08-11,35,9999999998,Retail,AFTERPAY,,9.30,AUD
3790,2025-08-11T18:46:51,2025-08-11,733,57,Retail,PAYPAL,COUPON287,10.47,AUD
3791,2025-08-11T22:59:07,2025-08-11,1568,57,Retail,PAYPAL,,12.04,AUD
3792,2025-08-11T10:29:45,2025-08-11,383,29,Retail,CASH,,18.02,AUD
3793,2025-08-11T02:28:19,2025-08-11,1157,70,Retail,AFTERPAY,COUPON451,7.03,AUD
3794,2025-08-11T09:33:41,2025-08-11,1427,57,Retail,CARD,,15.06,AUD
3795,2025-08-11T09:21:45,2025-08-11,861,76,Retail,CASH,,17.88,AUD
3796,2025-08-11T22:23:35,2025-08-11,1098,13,Retail,PAYPAL,,5.79,AUD
3797,2025-08-11T23:31:32,2025-08-11,1507,65,Retail,CASH,COUPON825,4.80,AUD
3798,2025-08-11T03:42:37,2025-08-11,1217,51,Retail,AFTERPAY,,13.74,AUD
3799,2025-08-11T16:28:38,2025-08-11,133,58,Retail,AFTERPAY,,12.55,AUD
3800,2025-08-11T12:14:17,2025-08-11,1017,26,Retail,CASH,,11.54,AUD
3801,2025-08-11T19:38:27,2025-08-11,1136,9999999998,Retail,CARD,,9.54,AUD
3802,2025-08-11T20:52:29,2025-08-11,446,39,Retail,PAYPAL,COUPON850,12.41,AUD
3803,2025-08-11T15:11:14,2025-08-11,15,83,Retail,AFTERPAY,,15.20,AUD
3804,2025-08-11T19:00:22,2025-08-11,1420,94,Retail,AFTERPAY,,6.13,AUD
3805,2025-08-11T00:57:45,2025-08-11,980,65,Retail,CARD,,11.47,AUD
3806,2025-08-11T06:53:08,2025-08-11,150,4,Retail,CASH,,12.18,AUD
3807,2025-08-11T00:00:04,2025-08-11,214,68,Retail,AFTERPAY,,24.78,AUD
3808,2025-08-11T01:16:10,2025-08-11,213,98,Retail,CASH,,9.98,AUD
3809,2025-08-11T17:26:20,2025-08-11,668,74,Retail,AFTERPAY,COUPON334,9.60,AUD
3810,2025-08-11T08:54:17,2025-08-11,1150,80,Retail,CASH,COUPON716,18.99,AUD
3811,2025-08-11T00:27:10,2025-08-11,424,71,Retail,CASH,,6.12,AUD
3812,2025-08-11T16:04:44,2025-08-11,614,47,Retail,CASH,,7.63,AUD
3813,2025-08-11T11:19:42,2025-08-11,399,44,Retail,AFTERPAY,COUPON864,8.76,AUD
3814,2025-08-11T21:57:32,2025-08-11,741,13,Retail,AFTERPAY,,8.56,AUD
3815,2025-08-11T15:14:09,2025-08-11,1163,95,Retail,PAYPAL,,20.26,AUD
3816,2025-08-11T21:59:34,2025-08-11,177,70,Retail,AFTERPAY,,13.60,AUD
3817,2025-08-11T22:06:24,2025-08-11,1354,29,Retail,PAYPAL,,13.85,AUD
3818,2025-08-11T04:47:40,2025-08-11,9999999999,21,Retail,PAYPAL,,11.73,AUD
3819,2025-08-11T04:31:09,2025-08-11,1118,90,Retail,CASH,,0.00,AUD
3820,2025-08-11T03:13:13,2025-08-11,269,73,Retail,CARD,,7.35,AUD
3821,2025-08-11T06:15:55,2025-08-11,587,1,Retail,AFTERPAY,,15.86,AUD
3822,2025-08-11T21:47:14,2025-08-11,904,72,Retail,CASH,,3.24,AUD
3823,2025-08-11T02:28:22,2025-08-11,957,35,Retail,PAYPAL,,16.16,AUD
3824,2025-08-11T00:58:40,2025-08-11,539,89,Retail,AFTERPAY,,7.34,AUD
3825,2025-08-11T13:29:14,2025-08-11,1367,4,Retail,CARD,,7.19,AUD
3826,2025-08-11T06:55:24,2025-08-11,1549,5,Retail,PAYPAL,,8.94,AUD
3827,2025-08-11T06:52:23,2025-08-11,1034,9,Retail,CARD,,14.21,AUD
3828,2025-08-11T23:18:45,2025-08-11,767,12,Retail,CASH,,10.08,AUD
3829,2025-08-11T15:24:03,2025-08-11,1417,27,Retail,CASH,,9.83,AUD
3830,2025-08-11T09:39:42,2025-08-11,1574,32,Retail,PAYPAL,COUPON773,26.64,AUD
3831,2025-08-11T00:53:59,2025-08-11,688,34,Retail,AFTERPAY,,15.07,AUD
3832,2025-08-11T04:30:17,2025-08-11,822,63,Retail,PAYPAL,,14.75,AUD
3833,2025-08-11T02:29:02,2025-08-11,373,58,Retail,CARD,,20.34,AUD
3834,2025-08-11T13:00:48,2025-08-11,800,50,Retail,AFTERPAY,,20.62,AUD
3835,2025-08-11T09:33:24,2025-08-11,991,18,Retail,AFTERPAY,,15.45,AUD
3836,2025-08-11T19:45:38,2025-08-11,684,24,Retail,CASH,COUPON655,20.23,AUD
3837,2025-08-11T08:53:09,2025-08-11,1571,95,Retail,CARD,,19.61,AUD
