sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T23:46:00,12,SHELF-019,26.61,45.27,3757
2025-08-02T10:22:00,12,SHELF-047,14.04,51.85,3764
2025-08-03T06:50:00,12,SHELF-026,20.42,47.52,3625
2025-08-04T11:00:00,12,SHELF-021,16.46,63.42,3630
2025-08-05T19:10:00,12,SHELF-008,23.67,49.37,3564
2025-08-06T04:39:00,12,SHELF-013,26.56,56.24,3409
2025-08-07T17:06:00,12,SHELF-008,20.54,56.67,3817
2025-08-08T12:00:00,12,SHELF-037,22.52,49.81,3853
2025-08-09T04:33:00,12,SHELF-031,15.68,48.32,3781
2025-08-10T10:52:00,12,SHELF-028,22.15,22.36,3613
2025-08-11T11:35:00,12,SHELF-043,25.77,62.15,3504
2025-08-12T10:27:00,12,SHELF-042,27.28,64.12,3568
2025-08-13T06:01:00,12,SHELF-009,19.90,56.74,3628
2025-08-14T05:34:00,12,SHELF-049,17.86,64.28,3636
2025-08-15T17:25:00,12,SHELF-021,21.47,33.94,3954
2025-08-16T18:08:00,12,SHELF-026,31.56,71.26,3639
2025-08-17T16:03:00,12,SHELF-043,17.02,62.63,3771
2025-08-18T05:16:00,12,SHELF-036,19.77,58.10,3755
2025-08-19T06:00:00,12,SHELF-011,18.09,57.01,3749
2025-08-20T07:14:00,12,SHELF-035,10.36,42.48,3559
2025-08-21T00:54:00,12,SHELF-043,23.50,61.11,3983
2025-08-22T04:04:00,12,SHELF-009,15.91,57.37,3868
2025-08-23T12:24:00,12,SHELF-039,18.40,51.05,3539
2025-08-24T21:20:00,12,SHELF-011,26.44,62.54,3633
2025-08-25T01:23:00,12,SHELF-043,26.95,46.48,3549
2025-08-26T21:57:00,12,SHELF-024,120.00,30.02,3698
2025-08-27T23:23:00,12,SHELF-020,30.64,46.54,3459
2025-08-28T18:19:00,12,SHELF-027,20.25,56.12,3621
