order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
5453,1,431,5,24.8025,0.0908,0.0824
5453,2,225,4,13.4666,0.1646,0.0691
5454,1,92,4,12.7646,0.2934,0.0292
5454,2,261,2,9.5327,0.0977,0.2088
5454,3,397,4,3.4106,0.1117,0.1701
5454,4,65,2,9.3880,0.3900,0.0790
5455,1,155,1,11.8898,0.3967,0.1939
5455,2,389,1,6.9784,0.2807,0.1649
5455,3,215,5,13.0759,0.1477,0.1418
5455,4,155,4,6.1789,0.1701,0.1029
5456,1,408,5,4.8108,0.2082,0.0786
5456,2,416,1,9.5467,0.1518,0.0337
5456,3,68,4,13.1942,0.1207,0.0838
5456,4,385,2,8.1882,0.0242,0.0907
5457,1,25,1,20.8799,0.2158,0.0902
5457,2,433,1,18.4854,0.3421,0.0656
5457,3,212,1,8.7689,0.0649,0.0485
5457,4,213,2,5.7286,0.1677,0.0692
5457,5,460,5,6.4192,0.1878,0.0887
5458,1,188,2,11.8362,0.3620,0.1312
5458,2,463,1,12.5033,0.1407,0.0522
5458,3,77,3,7.6509,0.3527,0.0085
5458,4,191,4,9.2825,0.1581,0.0548
5458,5,420,4,11.0380,0.1337,0.0264
5459,1,214,2,19.5769,0.0450,0.0976
5459,2,26,2,14.5757,0.0613,0.0122
5459,3,236,3,10.9386,0.1207,0.0609
5459,4,480,5,15.2375,0.1452,0.1517
5459,5,359,2,14.3306,0.2401,0.0809
5460,1,398,5,10.9823,0.1245,0.0992
5460,2,101,2,3.0297,0.1687,0.0630
5460,3,65,3,8.1091,0.1498,0.0650
5460,4,11,2,10.4158,0.0981,0.0168
5461,1,106,3,6.3948,0.1541,0.1052
5461,2,7,2,16.9857,0.1120,0.0650
5461,3,190,5,19.8329,0.1133,0.0349
5461,4,61,3,6.3857,0.2136,0.0167
5461,5,202,5,8.9169,0.4530,0.0981
5462,1,183,5,11.1612,0.1802,0.1163
5462,2,440,2,11.4349,0.3103,0.0373
5462,3,396,3,8.6426,0.0579,0.0773
5462,4,251,3,9.5071,0.0684,0.0992
5462,5,151,3,7.7666,0.1984,0.0309
5463,1,45,5,4.7838,0.1841,0.0527
5463,2,9999999997,2,15.8140,0.3271,0.0961
5463,3,249,4,5.9336,0.2046,0.1209
5464,1,96,3,2.7610,0.0931,0.0616
5464,2,372,4,14.7556,0.0401,0.0402
5465,1,167,2,10.1660,0.0708,0.0769
5465,2,96,4,12.4925,0.1596,0.1324
5465,3,268,5,8.8878,0.1644,0.0290
5465,4,200,2,5.6485,0.1289,0.1131
5465,5,269,4,10.0031,0.1684,0.0504
5466,1,1,1,16.7939,0.1417,0.0329
5466,2,267,2,5.7039,0.0924,0.0416
5466,3,408,2,7.4722,0.0800,0.2165
5466,4,122,3,7.2785,0.1917,0.0884
5467,1,294,4,7.9914,0.2784,0.0848
5467,2,336,5,10.0691,0.3474,0.0286
5467,3,492,3,13.5913,0.2395,0.0959
5468,1,121,4,13.0017,0.0617,0.1420
5468,2,404,1,5.9507,0.0884,0.0683
5468,3,409,3,6.9787,0.0427,0.0949
5468,4,122,5,8.9997,0.1030,0.1075
5469,1,306,4,4.0397,0.1034,0.0917
5469,2,64,4,11.4805,0.2091,0.2203
5470,1,1,1,8.1389,0.0473,0.0869
5470,2,187,3,17.4539,0.0658,0.0624
5470,3,92,2,16.3187,0.0882,0.0486
5470,4,321,1,20.3256,0.0423,0.0552
5471,1,311,5,9.6677,0.3593,0.0499
5471,2,108,5,8.5408,0.2703,0.1185
5471,3,41,5,21.8357,0.0999,0.1308
5472,1,211,5,8.0465,0.0463,0.1287
5472,2,378,1,3.1449,0.1115,0.0288
5472,3,101,4,7.2599,0.2693,0.0181
5472,4,427,5,24.1439,0.1815,0.0527
5472,5,363,1,5.2085,0.0461,0.1763
5473,1,90,2,8.6040,0.1328,0.0196
5473,2,420,2,12.8397,0.1079,0.1890
5473,3,245,5,5.6525,0.1267,0.0472
5473,4,215,1,12.0630,0.2187,0.2364
5473,5,165,5,11.8475,0.0355,0.0185
5474,1,347,5,3.9139,0.1157,0.0186
5474,2,157,5,9.0947,0.3252,0.0536
5474,3,239,1,15.8056,0.0627,0.0202
5475,1,213,3,7.2446,0.0734,0.0404
5475,2,210,5,9.2080,0.0658,0.1653
5475,3,381,5,13.6095,0.1881,0.1609
5475,4,51,5,8.0040,0.1403,0.1109
5475,5,439,2,6.5777,0.2593,0.1038
5476,1,220,4,2.4175,0.0666,0.0909
5476,2,44,3,7.2659,0.1806,0.0244
5476,3,465,4,9.0424,0.0338,0.0781
5476,4,39,1,8.3622,0.0934,0.0943
5477,1,127,1,4.0305,0.3162,0.0596
5477,2,151,5,18.4440,0.1600,0.0864
5477,3,169,4,10.8378,0.2154,0.0391
5478,1,281,4,9.8916,0.1773,0.1292
5478,2,373,4,7.8986,0.2859,0.2031
5478,3,53,4,6.1390,0.1307,0.0780
5478,4,110,2,11.9690,0.1633,0.0983
5478,5,364,5,20.7095,0.2729,0.1132
5479,1,302,1,4.6703,0.2311,0.0094
5479,2,191,3,6.4163,0.0663,0.1322
5480,1,10,4,11.8809,0.1218,0.0441
5480,2,461,2,11.2622,0.2075,0.0260
5480,3,148,5,11.5435,0.0509,0.0323
5480,4,405,2,2.0631,0.1521,0.1050
5480,5,15,1,10.1481,0.1608,0.1251
5481,1,350,1,10.5993,0.3119,0.0954
5481,2,414,3,27.8856,0.1707,0.0600
5481,3,224,2,16.7145,0.0772,0.0642
5481,4,295,4,9.0671,0.1036,0.0648
5482,1,192,1,16.3686,0.0263,0.0611
5482,2,301,3,5.6377,0.0464,0.0148
5482,3,6,2,18.7415,0.0983,0.0260
5482,4,462,2,8.1920,0.1290,0.0109
5482,5,199,3,7.7519,0.3170,0.0404
5483,1,241,3,4.4520,0.1420,0.0532
5483,2,201,5,11.8815,0.1653,0.1858
5484,1,197,2,4.4894,0.0465,0.1499
5484,2,133,3,8.0501,0.0534,0.0988
5484,3,221,5,14.3829,0.0992,0.0789
5485,1,48,3,9.7898,0.0153,0.0499
5485,2,440,2,8.2933,0.2458,0.0947
5485,3,90,3,6.7399,0.0645,0.1151
5485,4,80,4,7.9179,0.2861,0.0264
5486,1,310,1,5.0275,0.0698,0.0083
5486,2,60,2,18.3148,0.0754,0.0608
5486,3,171,5,15.0501,0.1192,0.1859
5486,4,98,3,9.3550,0.0550,0.0404
5487,1,175,5,9.7378,0.3130,0.0903
5487,2,381,5,10.8574,0.0714,0.0483
5488,1,238,5,6.5048,0.0319,0.0897
5488,2,155,2,6.3203,0.0648,0.1079
5488,3,167,1,3.1542,0.4003,0.0641
5489,1,92,3,10.4516,0.3129,0.0350
5489,2,46,1,7.9602,0.1835,0.0288
5489,3,219,4,9.8588,0.0586,0.0471
5490,1,59,5,13.5973,0.0266,0.0384
5490,2,220,5,12.4925,0.0965,0.0116
5490,3,31,1,31.9037,0.0985,0.1899
5491,1,407,1,7.6859,0.1633,0.0900
5491,2,455,1,8.1781,0.1278,0.0816
5491,3,478,3,30.1009,0.1583,0.0381
5491,4,65,1,6.8886,0.0665,0.0212
5491,5,115,2,14.7098,0.1907,0.0180
5492,1,214,5,4.6623,0.1156,0.0668
5492,2,293,1,12.1961,0.3181,0.0430
5492,3,496,3,19.4110,0.2963,0.0761
5492,4,469,5,5.6621,0.1158,0.0733
5493,1,472,2,8.3197,0.1223,0.0466
5493,2,11,3,19.5918,0.2800,0.1516
5493,3,360,2,26.6760,0.0541,0.2150
5494,1,404,3,15.1296,0.0607,0.1420
5494,2,9999999997,3,9.9889,0.0820,0.0935
5494,3,321,1,9.6209,0.3036,0.0405
5495,1,246,5,10.1356,0.3884,0.0528
5495,2,48,3,4.1849,0.1845,0.0225
5495,3,259,3,10.3454,0.1374,0.1248
5495,4,478,3,4.9822,0.2626,0.2419
5496,1,306,5,12.2484,0.0793,0.1162
5496,2,256,1,46.8738,0.1445,0.0189
5496,3,158,2,5.3014,0.2802,0.0570
5497,1,338,5,8.1208,0.0904,0.1632
5497,2,267,3,4.4549,0.1066,0.1873
5497,3,450,1,7.5390,0.1343,0.2466
5497,4,34,4,21.8291,0.2412,0.0524
5497,5,257,5,19.9604,0.1215,0.0757
5498,1,344,1,5.0610,0.0921,0.1896
5498,2,268,1,11.0508,0.0876,0.1237
5498,3,17,2,6.3362,0.2641,0.1685
5498,4,475,4,5.7928,0.2622,0.0837
5499,1,189,3,14.6695,0.3475,0.0856
5499,2,292,3,10.8733,0.1425,0.0576
5499,3,313,3,11.5786,0.5090,0.0935
5500,1,137,2,13.0628,0.3175,0.1011
5500,2,241,1,8.2352,0.0359,0.1022
5501,1,100,3,12.3572,0.1453,0.1426
5501,2,493,4,8.4681,0.0934,0.0441
5501,3,371,2,13.5899,0.1705,0.1505
5502,1,154,2,10.9389,0.0885,0.0289
5502,2,117,3,11.3321,0.2166,0.0292
5503,1,117,5,3.9638,0.0951,0.2246
5503,2,464,5,20.5116,0.0334,0.1271
5504,1,7,1,20.1058,0.1942,0.0434
5504,2,80,3,13.9658,0.0535,0.0165
5504,3,484,4,7.0639,0.1614,0.1696
5504,4,115,3,7.4074,0.4507,0.0390
5505,1,229,3,10.5854,0.0706,0.0029
5505,2,291,5,10.7673,0.2198,0.0097
5505,3,49,3,15.0423,0.3046,0.0738
5505,4,427,5,4.4277,0.2691,0.0821
