sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T04:51:00,28,SHELF-023,15.37,70.01,3757
2025-08-02T18:51:00,28,SHELF-043,20.06,63.91,3560
2025-08-03T01:53:00,28,SHELF-042,27.55,74.37,4068
2025-08-04T22:11:00,28,SHELF-020,16.85,56.76,3731
2025-08-05T05:51:00,28,SHELF-036,21.81,58.60,3502
2025-08-06T07:21:00,28,SHELF-021,13.34,54.37,3695
2025-08-07T21:57:00,28,SHELF-043,21.16,73.22,3643
2025-08-08T14:16:00,28,SHELF-039,26.66,56.04,3756
2025-08-09T09:48:00,28,SHELF-009,25.16,59.80,3758
2025-08-10T02:56:00,28,SHELF-022,22.55,60.37,3801
2025-08-11T17:24:00,28,SHELF-004,20.52,58.76,3887
2025-08-12T18:13:00,28,SHELF-028,19.65,71.79,3640
2025-08-13T23:09:00,28,SHELF-001,22.88,48.80,3750
2025-08-14T09:00:00,28,SHELF-038,24.29,73.35,3769
2025-08-15T16:42:00,28,SHELF-032,21.24,46.55,3928
2025-08-16T09:53:00,28,SHELF-024,20.44,52.80,3810
2025-08-17T17:14:00,28,SHELF-008,20.79,49.79,4000
2025-08-18T05:00:00,28,SHELF-027,18.61,59.88,3832
2025-08-19T21:28:00,28,SHELF-047,27.85,46.86,3653
2025-08-20T01:12:00,28,SHELF-022,16.39,56.41,3911
2025-08-21T04:52:00,28,SHELF-042,18.53,54.43,3838
2025-08-22T19:56:00,28,SHELF-028,24.37,57.98,4047
2025-08-23T04:14:00,28,SHELF-016,30.60,61.15,3673
2025-08-24T16:58:00,28,SHELF-018,17.21,59.13,3766
2025-08-25T13:09:00,28,SHELF-042,13.09,74.97,3665
2025-08-26T08:06:00,28,SHELF-038,32.48,47.71,3690
2025-08-27T14:41:00,28,SHELF-024,19.32,58.48,3947
2025-08-28T20:55:00,28,SHELF-048,21.67,46.82,3844
