order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
910,1,483,2,6.8482,0.2556,0.0677
910,2,270,1,4.0293,0.0597,0.1244
910,3,409,1,13.2595,0.2106,0.0943
910,4,432,3,8.8457,0.1047,0.0210
910,5,473,1,10.7079,0.0833,0.0793
911,1,485,3,4.0496,0.3727,0.1063
911,2,242,3,4.3538,0.0679,0.0156
911,3,229,2,6.2456,0.0787,0.1226
912,1,132,2,8.1290,0.1793,0.0165
912,2,428,5,8.5132,0.0130,0.1788
913,1,429,1,8.2846,0.1632,0.3000
913,2,271,3,13.4142,0.0884,0.0971
914,1,157,3,15.7448,0.5170,0.0606
914,2,201,4,9.9873,0.2156,0.1162
915,1,169,3,3.4682,0.0594,0.1903
915,2,351,1,11.2216,0.1299,0.0802
915,3,349,1,12.2949,0.2036,0.0549
915,4,111,1,9.8759,0.0764,0.0733
915,5,336,5,4.9134,0.0630,0.1391
916,1,43,4,27.2721,0.2669,0.1082
916,2,310,4,9.0643,0.0541,0.1921
916,3,312,3,2.9451,0.3720,0.0313
917,1,25,1,7.7476,0.1024,0.0321
917,2,87,4,6.2533,0.1183,0.0298
918,1,480,2,6.2772,0.1902,0.0313
918,2,130,2,10.5294,0.1192,0.0957
919,1,476,4,14.5488,0.2201,0.1619
919,2,76,4,5.7989,0.1080,0.0938
920,1,467,1,11.7725,0.1356,0.0594
920,2,447,5,5.8864,0.0522,0.0772
920,3,315,5,8.4009,0.2580,0.0433
921,1,147,2,12.7189,0.0577,0.1366
921,2,93,5,9.2616,0.0824,0.0860
922,1,2,5,6.7461,0.0379,0.1061
922,2,190,5,10.6037,0.1911,0.0588
922,3,342,2,3.4030,0.2331,0.0860
923,1,382,3,11.1099,0.0911,0.0176
923,2,499,4,14.4309,0.0975,0.1282
923,3,380,1,10.3447,0.1790,0.1003
923,4,262,5,8.4573,0.1047,0.0402
923,5,266,5,30.3724,0.3305,0.0684
924,1,324,2,12.5276,0.0573,0.1511
924,2,209,1,8.2263,0.1708,0.0517
924,3,425,5,11.6790,0.2283,0.0355
924,4,92,1,11.5194,0.1335,0.0252
924,5,172,4,5.2894,0.0733,0.0144
925,1,498,4,10.0955,0.1664,0.1732
925,2,122,1,14.3653,0.2054,0.0888
925,3,48,4,10.2202,0.1221,0.1306
925,4,52,2,4.3863,0.4142,0.0241
925,5,500,2,14.5417,0.0404,0.0785
