sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T23:59:00,96,SHELF-044,11.97,69.82,3483
2025-08-02T08:32:00,96,SHELF-011,31.88,71.47,3591
2025-08-03T14:23:00,96,SHELF-050,22.83,40.49,3571
2025-08-04T21:05:00,96,SHELF-029,14.28,48.94,3503
2025-08-05T14:48:00,96,SHELF-048,16.70,60.52,3480
2025-08-06T04:55:00,96,SHELF-026,14.44,36.91,3498
2025-08-07T16:30:00,96,SHELF-044,25.80,53.25,3717
2025-08-08T18:18:00,96,SHELF-020,24.64,59.51,3768
2025-08-09T11:50:00,96,SHELF-025,26.03,57.85,3801
2025-08-10T04:40:00,96,SHELF-023,23.54,79.19,3722
2025-08-11T18:46:00,96,SHELF-043,22.19,55.73,3618
2025-08-12T08:00:00,96,SHELF-043,19.11,57.21,3575
2025-08-13T06:49:00,96,SHELF-024,25.17,58.69,3705
2025-08-14T16:42:00,96,SHELF-050,16.36,62.38,3730
2025-08-15T01:57:00,96,SHELF-050,19.23,59.20,3856
2025-08-16T02:57:00,96,SHELF-024,25.48,58.83,3732
2025-08-17T09:22:00,96,SHELF-025,25.56,54.22,3964
2025-08-18T20:05:00,96,SHELF-050,17.75,55.20,4017
2025-08-19T03:40:00,96,SHELF-045,22.25,65.61,3632
2025-08-20T11:19:00,96,SHELF-016,22.97,61.04,3560
2025-08-21T15:12:00,96,SHELF-009,30.92,59.22,3831
2025-08-22T08:37:00,96,SHELF-040,31.83,48.74,3675
2025-08-23T12:27:00,96,SHELF-047,23.87,61.57,3696
2025-08-24T05:20:00,96,SHELF-047,24.46,59.43,3636
2025-08-25T09:20:00,96,SHELF-048,18.66,63.16,3751
2025-08-26T09:22:00,96,SHELF-008,28.18,66.04,3591
2025-08-27T16:48:00,96,SHELF-012,26.39,57.76,3729
2025-08-28T12:38:00,96,SHELF-014,24.17,63.36,3597
