sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-01T14:12:00,40,SHELF-011,12.44,58.91,3868
2025-08-02T09:28:00,40,SHELF-028,27.07,57.11,3916
2025-08-03T10:23:00,40,SHELF-042,20.40,46.99,3907
2025-08-04T15:46:00,40,SHELF-038,23.09,55.94,3650
2025-08-05T02:13:00,40,SHELF-048,13.36,64.41,3601
2025-08-06T17:09:00,40,SHELF-031,21.44,45.26,3600
2025-08-07T09:05:00,40,SHELF-009,33.52,55.73,3840
2025-08-08T13:38:00,40,SHELF-003,29.65,57.81,3828
2025-08-09T15:50:00,40,SHELF-023,26.99,67.50,3482
2025-08-10T18:06:00,40,SHELF-007,22.32,70.52,3599
2025-08-11T09:31:00,40,SHELF-035,25.08,49.28,3566
2025-08-12T05:22:00,40,SHELF-036,20.66,52.12,3780
2025-08-13T04:48:00,40,SHELF-028,19.69,43.28,3811
2025-08-14T03:00:00,40,SHELF-027,25.21,45.64,3602
2025-08-15T06:16:00,40,SHELF-008,23.92,-5.00,3756
2025-08-16T12:25:00,40,SHELF-049,17.27,43.26,3578
2025-08-17T15:21:00,40,SHELF-024,12.54,53.78,3978
2025-08-18T03:49:00,40,SHELF-010,29.82,44.47,3779
2025-08-19T19:51:00,40,SHELF-037,15.86,70.18,3728
2025-08-20T13:22:00,40,SHELF-036,15.90,56.15,3856
2025-08-21T05:52:00,40,SHELF-044,17.43,53.29,3791
2025-08-22T16:43:00,40,SHELF-003,14.11,57.12,3580
2025-08-23T00:49:00,40,SHELF-039,11.99,63.55,3495
2025-08-24T20:22:00,40,SHELF-029,26.69,56.02,3830
2025-08-25T17:42:00,40,SHELF-020,21.28,61.09,3822
2025-08-26T08:31:00,40,SHELF-005,32.69,69.37,3373
2025-08-27T08:26:00,40,SHELF-038,20.92,56.52,3320
2025-08-28T15:48:00,40,SHELF-050,21.52,50.04,3767
